GDC_UUID	CGC_path	sample_type	disease
BD0045AE-EF20-434E-8378-CEAB4F9E9E50	/Datasets/tcga/TCGA-STAD/0f6b5086-4bc0-4ce3-84e7-ef8ea0356d1c/analysis/cf3088ed-62d8-441a-bd24-cf093deb245c/data/TCGA-BR-A4PF-01A-11R-A251-31_rnaseq_fastq.tar	Primary Tumor	Stomach Adenocarcinoma
5F991EDF-3871-4111-9A04-BF6CA02648CA	/Datasets/tcga/TCGA-LGG/765588aa-075f-477f-9c18-099d018d3a1b/analysis/3f9c22cc-7200-47a3-9bcd-4fd51117c392/data/UNCID_2364781.f2dba2e9-157b-494b-9650-e17d0ccc421b.140107_UNC11-SN627_0340_AC38PNACXX_3_ACTGAT.tar.gz	Primary Tumor	Brain Lower Grade Glioma
D38D3FD9-7A58-43D0-876C-6235DA833043	/Datasets/tcga/TCGA-LGG/977118c8-b446-4696-aa6e-9f1a1055e241/analysis/bee84550-65b3-4214-b88a-e0e36382b5d4/data/UNCID_2364706.b2641e23-6021-4679-90d9-1cfd67619dbc.140124_UNC13-SN749_0327_BC36RUACXX_2_ATCACG.tar.gz	Primary Tumor	Brain Lower Grade Glioma
D50B0194-7BED-4905-9C79-C2EA91D021DC	/Datasets/tcga/TCGA-KIRC/3fa6c93e-e7fe-402c-9526-c81411aa0920/analysis/967d45e2-df8a-4335-86e1-3b95ae9b11cc/data/UNCID_2206681.e85b8500-9030-412b-abd3-d17d443ed1fc.111006_UNC11-SN627_0158_BB01Y8ABXX_2_TAGCTT.tar.gz	Solid Tissue Normal	Kidney Renal Clear Cell Carcinoma
21A8434D-EACA-4AF2-8EE1-F2C45E13EB52	/Datasets/tcga/TCGA-BRCA/be9bf36a-12e1-4386-addf-1686dc8b49de/analysis/1aaa870c-5d7f-4177-b2fe-20cb646634bb/data/UNCID_2207219.b5ab3b76-36f6-45a7-acad-77288da0d13c.110714_UNC13-SN749_0083_BD0DLNABXX_7.tar.gz	Solid Tissue Normal	Breast Invasive Carcinoma
FCFEB3CC-EF68-4323-B1A7-A138611845B4	/Datasets/tcga/TCGA-KICH/366219b9-fde3-4d2d-82d3-15fe6245aa98/analysis/2e172001-1560-4bfc-9f26-adb55ec87953/data/UNCID_2186021.a6adbcc1-dc20-4d7f-8397-d699a64287e0.121106_UNC11-SN627_0258_AC11WRACXX_8_GTGAAA.tar.gz	Solid Tissue Normal	Kidney Chromophobe
B05701C5-8C44-4FD1-94C9-FC0255A2EA24	/Datasets/tcga/TCGA-LAML/5b846aad-6133-4133-a78b-65be81332cb4/analysis/c70304d5-0d56-49a3-9361-78a4b90b5a4e/data/TCGA-AB-2847-03A-01T-0736-13_rnaseq_fastq.tar	Primary Blood Derived Cancer - Peripheral Blood	Acute Myeloid Leukemia
F44DB757-4D00-4BFC-99C5-AA82F99C5BDA	/Datasets/tcga/TCGA-LAML/05924106-07f6-44ca-ba15-7452b8a657e4/analysis/bae3bd60-74cf-466b-b488-5918b8045ef7/data/TCGA-AB-2965-03A-01T-0734-13_rnaseq_fastq.tar	Primary Blood Derived Cancer - Peripheral Blood	Acute Myeloid Leukemia
FDEC1714-C02D-4AB7-AE82-789E9D709EDE	/Datasets/tcga/TCGA-LAML/ffc915b8-cacd-4974-a040-ee496f0efc0e/analysis/b7519d1a-4750-4f73-88d6-66de750dd557/data/TCGA-AB-2875-03A-01T-0735-13_rnaseq_fastq.tar	Primary Blood Derived Cancer - Peripheral Blood	Acute Myeloid Leukemia
1AF8FDE1-1A74-41F6-A1C5-4952CDFB7D3F	/Datasets/tcga/TCGA-LAML/c532cfda-a8fa-4a8a-92ba-33ad8b47404d/analysis/61b1bb33-800a-481e-a60a-ba7eb860037d/data/TCGA-AB-2955-03A-01T-0734-13_rnaseq_fastq.tar	Primary Blood Derived Cancer - Peripheral Blood	Acute Myeloid Leukemia
FA3C3413-FA8C-4A29-B9CA-5BC3A56274A8	/Datasets/tcga/TCGA-LAML/02634746-93b2-4cc4-9912-4a6d0bcd2e15/analysis/65d7c3b1-9504-431d-9703-16546368303c/data/TCGA-AB-2846-03A-01T-0736-13_rnaseq_fastq.tar	Primary Blood Derived Cancer - Peripheral Blood	Acute Myeloid Leukemia
D2678E70-542A-4AB2-B881-12D66DBA44F5	/Datasets/tcga/TCGA-LAML/3997c824-8b85-4e1d-b4b1-d32c26155296/analysis/70bb0fbf-4e70-4555-b4c3-9b7446032a08/data/TCGA-AB-3012-03A-01T-0736-13_rnaseq_fastq.tar	Primary Blood Derived Cancer - Peripheral Blood	Acute Myeloid Leukemia
84F16966-7640-49F9-95D1-7648FF74DCC9	/Datasets/tcga/TCGA-LAML/2ca0c154-c4fb-4b6d-845f-f2a5a4cc2416/analysis/81929ba6-a393-4090-b480-d1e6ce1d1e59/data/TCGA-AB-2985-03A-01T-0734-13_rnaseq_fastq.tar	Primary Blood Derived Cancer - Peripheral Blood	Acute Myeloid Leukemia
74A6C31A-7F21-45AF-A170-18C326D2AE69	/Datasets/tcga/TCGA-LAML/5088a594-ae6e-4f03-8cfd-97d9c62b2196/analysis/2fe8af12-4223-4ad4-8424-52956d5f8605/data/TCGA-AB-2877-03A-01T-0735-13_rnaseq_fastq.tar	Primary Blood Derived Cancer - Peripheral Blood	Acute Myeloid Leukemia
04FDBFE3-4CF6-4E53-A2AA-89D5C9316377	/Datasets/tcga/TCGA-ESCA/eb4ad376-4cc1-4d2c-9b93-ad2b082c77c4/analysis/892b6c77-bc8a-4f54-b754-784156921096/data/TCGA-L5-A4OG-11A-12R-A260-31_rnaseq_fastq.tar	Solid Tissue Normal	Esophageal Carcinoma
3BD942BB-A3A7-4993-B3F1-B8641626B773	/Datasets/tcga/TCGA-LAML/06d713a5-61fe-450b-bb81-721ab8aa0013/analysis/9013f398-3dc3-4ae1-ac40-c0cd2a0aa897/data/TCGA-AB-2946-03A-01T-0740-13_rnaseq_fastq.tar	Primary Blood Derived Cancer - Peripheral Blood	Acute Myeloid Leukemia
F79903BC-CDD5-4EA1-A1A8-8FF0444909E9	/Datasets/tcga/TCGA-KIRC/c04c5ac6-5b44-4e47-bf52-e4d92d76eea5/analysis/335a70d4-19e6-4410-875f-d3480a96561f/data/UNCID_2207289.997c5dc8-d105-4801-abdd-b5c200fa4b11.110715_UNC14-SN744_0143_BC01UKABXX_6.tar.gz	Primary Tumor	Kidney Renal Clear Cell Carcinoma
B07E9E9E-9651-4F0D-8B06-64E1139AE112	/Datasets/tcga/TCGA-KIRC/57578a0d-b719-46e7-83ab-872a4e984dbb/analysis/09f7ce7c-f392-4401-8bf8-d26e83a9cfaf/data/UNCID_2206950.181ba652-f81f-4077-88d7-02a4a7fe2312.110818_UNC16-SN851_0077_BB01PDABXX_8_GATCAG.tar.gz	Primary Tumor	Kidney Renal Clear Cell Carcinoma
4D15BAA4-2B99-40E9-826D-D52CA79BDB24	/Datasets/tcga/TCGA-TGCT/a123784a-0b6b-4f9a-847f-c5a17cb922bb/analysis/1df49645-ac59-4768-a407-eb58a91d3607/data/UNCID_2642264.926945ae-57c2-413e-a725-582773726dce.140808_UNC11-SN627_0373_BC5AGGACXX_2_CAGATC.tar.gz	Primary Tumor	Testicular Germ Cell Tumors
CA104B57-B160-4148-8A0A-D34BB3E8D88A	/Datasets/tcga/TCGA-CESC/1c0b5c18-8760-4483-a88c-1d1d89f61998/analysis/05a0f9fb-4a88-4450-96ef-d3e9a31ccf32/data/UNCID_2553081.ab32f0f9-4327-4189-9dd7-6951531c6e16.140603_UNC15-SN850_0368_AC4GHHACXX_3_ACAGTG.tar.gz	Primary Tumor	Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma
1DCE9448-495E-46D3-8953-D733BD68DFE6	/Datasets/tcga/TCGA-READ/8ad1c98b-5395-477e-87a8-19dff3a59c26/analysis/ad9f11a1-acd4-48da-8f0a-e4b5960df660/data/UNCID_2213930.e57a1f5c-c019-4b65-aa92-2f56d6c791dc.110215_UNC3-RDR300156_00072_FC_62J8HAAXX_1.tar.gz	Primary Tumor	Rectum Adenocarcinoma
97AC8581-96AF-4E04-9C0C-2A36F07A3F56	/Datasets/tcga/TCGA-KIRC/78048432-2de1-498c-9cf1-9c5bd43daa39/analysis/b51b53fe-4bc7-426a-8ae8-66f40b0c0ee6/data/UNCID_2263000.5288e310-1d21-4a55-9e20-196749059d9d.130924_UNC9-SN296_0403_AC2BR8ACXX_5_ACAGTG.tar.gz	Primary Tumor	Kidney Renal Clear Cell Carcinoma
3DBCBC2D-4758-4F34-B14A-DECB267EB9E5	/Datasets/tcga/TCGA-PRAD/98a9ce0e-4f02-4819-bc0c-c1a8d34e3db6/analysis/a07dc8df-0914-4655-a4d0-aa69f6aa5419/data/UNCID_2409269.a8f619f1-c92e-4e7b-99f9-d25984935cde.140312_UNC11-SN627_0348_AC3KRYACXX_2_TGACCA.tar.gz	Primary Tumor	Prostate Adenocarcinoma
64DE6F14-737F-4FDD-8535-F6FE2F402B9A	/Datasets/tcga/TCGA-STAD/7861dca2-badc-4575-a388-621d3614a8e4/analysis/60d5d414-1848-4b0e-9d6d-27551cf5cbee/data/TCGA-VQ-A91W-01A-11R-A414-31_rnaseq_fastq.tar	Primary Tumor	Stomach Adenocarcinoma
F90967A5-96C6-4669-BCFB-0C51F539B0E7	/Datasets/tcga/TCGA-LGG/14375753-a69f-41e0-b910-2bb8e84cc43a/analysis/50dd3ba9-c4a3-45b6-9652-f4e89266acdf/data/UNCID_2189091.0c562903-7b09-49f2-b59e-fa697d69f810.120611_UNC15-SN850_0219_BD120UACXX_5_GGCTAC.tar.gz	Primary Tumor	Brain Lower Grade Glioma
7EE8F0CE-CDC9-40F9-A1DE-7F8140EC6D13	/Datasets/tcga/TCGA-PCPG/4afdc661-7127-4c2e-9b66-4b0313772280/analysis/3e8b9811-d2f7-44fe-9585-80c4d6deb209/data/UNCID_2449543.5d88a24f-8626-4f65-b034-f85282eef80e.140228_UNC12-SN629_0351_AC3L58ACXX_4_ATGTCA.tar.gz	Primary Tumor	Pheochromocytoma and Paraganglioma
E5F5C016-CDD1-4EC2-BD46-9356B797ED7D	/Datasets/tcga/TCGA-COAD/92c043b6-8d53-4c1c-808a-c4be5e2926e6/analysis/358f104c-bbe7-4242-b78a-4d53e450adab/data/UNCID_2186233.7ff4a152-f31d-43c5-bdda-3b95d6972652.121102_UNC12-SN629_0236_BC13E1ACXX_3_GTGGCC.tar.gz	Primary Tumor	Colon Adenocarcinoma
A3AD0C08-113F-438F-BF79-C50BAE47208F	/Datasets/tcga/TCGA-COAD/d651f9ba-8746-46c4-852c-6c2992c7d10e/analysis/c9a73717-5e70-4497-8638-bfd7a94c86d1/data/UNCID_2215698.183ebc05-d1d5-4ebd-a7ca-90c782ced6d4.100810_UNC6-RDR300211_00022_FC_629L9AAXX_2.tar.gz	Primary Tumor	Colon Adenocarcinoma
2E6E1285-8B3E-4CD6-A218-10D136EF160C	/Datasets/tcga/TCGA-STAD/73bd696b-0f35-4f70-8888-8153b1ba9ee4/analysis/4cde9f64-2d2a-4a37-94dd-da13e5de4a44/data/TCGA-D7-A6EY-01A-21R-A31P-31_rnaseq_fastq.tar	Primary Tumor	Stomach Adenocarcinoma
6825D4C2-A795-423A-B555-A177CB9405C6	/Datasets/tcga/TCGA-COAD/613aa3e8-a70b-45a9-9c08-0c2346c8bf00/analysis/a1a63456-218e-40be-aeff-c6e5565f8cbf/data/UNCID_2167679.61f2a72b-a643-4c06-bdeb-ce77d4ce9bc1.130716_UNC9-SN296_0384_BC289MACXX_6_GTGAAA.tar.gz	Primary Tumor	Colon Adenocarcinoma
DD4BD74D-D48C-4090-9F57-5334E784581C	/Datasets/tcga/TCGA-ESCA/b05aefc4-2d61-44b6-9451-e660d10d8a79/analysis/af5f6f2d-b495-41bb-bb39-dc82b1a19e3e/data/TCGA-LN-A49X-01A-31R-A260-31_rnaseq_fastq.tar	Primary Tumor	Esophageal Carcinoma
22B2DA38-62FE-493C-B420-55158F5FAB43	/Datasets/tcga/TCGA-STAD/17638f77-3d0a-4b7f-8801-d807aad6bbd4/analysis/b84ff71f-aec4-4576-a20b-e8aca5ec0697/data/TCGA-RD-A8MV-01A-11R-A36D-31_rnaseq_fastq.tar	Primary Tumor	Stomach Adenocarcinoma
EC319D0D-96C5-49DB-A2C4-BB6BFED6844F	/Datasets/tcga/TCGA-UCEC/139e2c5a-cc0c-43a2-b30e-b8ac17c0b5f2/analysis/6255a5ae-9d3d-44aa-b84f-e68b547275f5/data/UNCID_2177859.2bb3a670-627e-4aa7-8dfc-88f6cc06d1a7.130402_UNC10-SN254_0447_BC22WAACXX_5_GTTTCG.tar.gz	Primary Tumor	Uterine Corpus Endometrial Carcinoma
9AF5658A-07CF-432A-B423-506AAA14FCDE	/Datasets/tcga/TCGA-KIRP/52495119-a052-4749-bed4-d4c81a6c3fb2/analysis/b7a600ce-20a3-49ad-9e36-f6c95380be8d/data/UNCID_2193231.2b5d833d-fd64-47a1-b90a-6a1eba839e1c.120417_UNC13-SN749_0166_AC0T47ACXX_3_ATCACG.tar.gz	Solid Tissue Normal	Kidney Renal Papillary Cell Carcinoma
BAA39781-DB94-473C-98B1-FA6CD3E1C67A	/Datasets/tcga/TCGA-CESC/970b619f-2eb5-4557-a7b8-5def35943c58/analysis/2fb0dd5a-2c06-4f03-91f5-81c12e71cc81/data/UNCID_2187000.3aab069c-f3e6-4a95-89eb-bf896b36c4b3.121001_UNC13-SN749_0196_AD140CACXX_1_CCGTCC.tar.gz	Primary Tumor	Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma
33A7B81D-7ACF-4857-B009-9A5C39FD1B51	/Datasets/tcga/TCGA-LUSC/2e1d5e59-357d-42f3-8898-cc03839cf958/analysis/07e58bba-0688-4d42-b402-7831e07b228e/data/UNCID_2169060.73e04325-b1c2-4c77-b335-f6616ac48f47.130517_UNC9-SN296_0365_AD24UDACXX_7_TAGCTT.tar.gz	Primary Tumor	Lung Squamous Cell Carcinoma
A2007795-C728-4688-B199-AE89500011D2	/Datasets/tcga/TCGA-PRAD/93cf60a7-1d61-4c1c-8dce-221289800b0c/analysis/c21533f3-5e61-4777-bf4b-486f74619758/data/UNCID_2642350.6cd409f7-0933-4fa5-a998-735eadfb30ab.140820_UNC17-D00216_0241_BC5DBKACXX_8_TGACCA.tar.gz	Primary Tumor	Prostate Adenocarcinoma
58BC4857-6A34-4BFB-91C0-0C35FB9169ED	/Datasets/tcga/TCGA-BRCA/21ef1730-e5a7-47ce-b419-d000bb59ae15/analysis/2434e6d4-0acb-4d43-96b6-8ec1546167ae/data/UNCID_2206934.d31b476c-c047-4e5f-a0cb-eff1065f0121.110801_UNC13-SN749_0088_AD0DTHABXX_1.tar.gz	Primary Tumor	Breast Invasive Carcinoma
E9A3A454-AB4D-4683-B276-84DA43792DBB	/Datasets/tcga/TCGA-COAD/ca22edd4-eb7c-4677-84aa-6f0354459a19/analysis/2672fb9b-4e13-44cb-87a2-c50020abe3c0/data/UNCID_2217954.1dc3f8d9-c9fd-4178-a0d1-520fcf2a5ebe.100607_UNC1-RDR301647_0006_6.tar.gz	Primary Tumor	Colon Adenocarcinoma
AF6AF803-BD93-44A7-AA80-B9BC92C1273B	/Datasets/tcga/TCGA-ESCA/67fae19c-3ce9-4f91-b01e-4b130abf632e/analysis/205ce5d8-d925-483c-980a-51efb57e930c/data/TCGA-L5-A8NE-01A-11R-A37I-31_rnaseq_fastq.tar	Primary Tumor	Esophageal Carcinoma
FF4E2BA3-AD78-4CEB-9328-C243601E7AB6	/Datasets/tcga/TCGA-OV/d8d13aa4-45d5-4e1a-a6cf-895bdf05e7b2/analysis/81f8a6ab-ad47-4379-b7c2-7b58dd32a4dc/data/TCGA-13-0760-01A-01R-1564-13_rnaseq_fastq.tar	Primary Tumor	Ovarian Serous Cystadenocarcinoma
55D1629D-30FD-49AA-88CE-EA3CA9B30A3F	/Datasets/tcga/TCGA-SARC/9bdc3867-2115-4351-af5f-a52a2c20ae5d/analysis/7704e681-4eb3-42be-8fcf-4564522ae875/data/UNCID_2170935.8b1005df-56ed-435a-9915-3b8144e0ae48.130513_UNC14-SN744_0339_AD2677ACXX_1_GCCAAT.tar.gz	Primary Tumor	Sarcoma
F92010B1-94DC-4BD3-BDE9-B3FCBE957A62	/Datasets/tcga/TCGA-HNSC/829b41b1-693b-4f7f-a5c2-68c14b079aae/analysis/d835e070-c5d9-482f-8dbd-432d60117ebb/data/UNCID_2194750.fc492e26-626c-45af-a6b0-c15c33456a66.120313_UNC9-SN296_0281_BD0UM8ACXX_3_ACTTGA.tar.gz	Primary Tumor	Head and Neck Squamous Cell Carcinoma
930D8D62-7145-435E-8D7F-367EC56E1296	/Datasets/tcga/TCGA-KIRC/4c44f4a4-1529-4897-9f69-c8e6c705f905/analysis/4ad528d8-8194-452f-a935-19179925cf8d/data/UNCID_2207222.90e12e9e-fe3d-4e21-80ca-dfd7841f3708.110516_UNC16-SN851_0046_BC037JABXX_8.tar.gz	Primary Tumor	Kidney Renal Clear Cell Carcinoma
5984264D-BD86-4D2F-8718-7DCAE974F50B	/Datasets/tcga/TCGA-LUSC/eca4bfa2-5ba5-4708-959a-d901c1b61edd/analysis/2e1d129a-f3a4-41a5-944a-082dddae6349/data/UNCID_2185507.48b4302e-03cd-4f73-ab52-fb8dc22a10d4.130118_UNC12-SN629_0250_BD1MC5ACXX_4_ACAGTG.tar.gz	Primary Tumor	Lung Squamous Cell Carcinoma
FE298483-C42C-4753-BABB-29A9CB1B6312	/Datasets/tcga/TCGA-ACC/42f69b2b-f3aa-4f4e-ac3a-149e14789927/analysis/1b43c9ef-bae9-4160-9185-e1d81bd3c4fb/data/UNCID_2203190.7fae0485-2028-47e3-a3e1-248257fcc02e.130723_UNC9-SN296_0386_BC2E4WACXX_6_GTTTCG.tar.gz	Primary Tumor	Adrenocortical Carcinoma
EF446E5F-0F26-4719-BD24-F30167794BA2	/Datasets/tcga/TCGA-BRCA/e8f3cc64-5e15-4f4d-b73e-5c9b250a664c/analysis/eace5a4f-7edf-45ee-8816-440a678d8900/data/UNCID_2206749.5f714b76-1ed1-4828-8b66-3627c5d78189.110912_UNC16-SN851_0086_AB011WABXX_7_CGATGT.tar.gz	Primary Tumor	Breast Invasive Carcinoma
287F2B71-92F8-4D14-8249-C1BFBB254BE7	/Datasets/tcga/TCGA-LUSC/18f18672-2a23-4e26-987b-38c454ff46c7/analysis/b04e2657-66c6-4746-8692-5f9d5ae6a6b5/data/UNCID_2206820.a67dbc0f-e3b6-4043-8512-8cfb675ddd99.110729_UNC11-SN627_0131_BD0DV6ABXX_4_ACAGTG.tar.gz	Primary Tumor	Lung Squamous Cell Carcinoma
3A1F4A59-8776-48A3-8DB6-4D7F5F30F17A	/Datasets/tcga/TCGA-PRAD/1940166e-aedc-4dc5-90a5-609871f9f7da/analysis/b5b0e797-db9a-4ba3-b49b-b77add83bd5d/data/UNCID_2178476.77d1e365-4ccc-4b1a-aa0d-cda00b246ba4.130328_UNC10-SN254_0443_AD238RACXX_1_GATCAG.tar.gz	Primary Tumor	Prostate Adenocarcinoma
51B7241E-F0BE-482A-88AE-89004BB68989	/Datasets/tcga/TCGA-SARC/6ac81dec-4802-440b-a5f0-e6eb81a0b22b/analysis/7dff0b52-f946-4a05-8aac-36e27c73bff6/data/UNCID_2634006.2ba00c12-7e22-4dec-bb54-604f65157b31.140603_UNC11-SN627_0361_BC4K54ACXX_8_CCGTCC.tar.gz	Primary Tumor	Sarcoma
E9A7485B-82B6-4BD2-AFBB-DD0A82D6CDE2	/Datasets/tcga/TCGA-ACC/cf327482-199b-4604-ac19-c8b68d91c5d9/analysis/80653994-a361-4e45-b044-502ce874a9d8/data/UNCID_2202697.44c5a1b9-e7e0-41ae-85e2-d1f05915ce3c.130806_UNC13-SN749_0298_BC2E3KACXX_3_ACAGTG.tar.gz	Primary Tumor	Adrenocortical Carcinoma
5DCBC0B2-62D4-409C-B7FD-833B2814395C	/Datasets/tcga/TCGA-BLCA/462d5a6b-9f39-4aae-a35b-d06a7811d053/analysis/8f4729e4-c039-4b4d-8946-199f86635e0c/data/UNCID_2189862.1afbe0f3-e320-4d74-8648-0c26ddbeab7f.120508_UNC15-SN850_0202_AC0UKHACXX_6_ACTTGA.tar.gz	Primary Tumor	Bladder Urothelial Carcinoma
8157302D-2DE9-4FD0-814D-1E72A1743EB4	/Datasets/tcga/TCGA-LUSC/6013a4fd-89cf-48a7-a465-c7b644afb4a5/analysis/6ac99b80-8ce2-40a6-a518-d2d8518cbb08/data/UNCID_2213745.e778c0a5-1f5b-4e94-9779-2f7386586ff1.110218_SN254_0193_A81B9JABXX_3.tar.gz	Primary Tumor	Lung Squamous Cell Carcinoma
57C51F55-9F3A-44F0-99DB-EE3557C04373	/Datasets/tcga/TCGA-BLCA/573e124f-98cb-4014-b9d2-0499f7fbdb7a/analysis/9b3e2cd3-b870-4b85-9566-5cc93d8fce54/data/UNCID_2363646.fd7fac82-d8e3-4133-be0e-ec5b2badc5d1.131210_UNC12-SN629_0339_AC2UJ6ACXX_7_ACAGTG.tar.gz	Primary Tumor	Bladder Urothelial Carcinoma
4F09B010-97EC-4792-BF5A-42E9EF55894D	/Datasets/tcga/TCGA-GBM/53abce1d-7e33-4ebd-832f-f3789f67377f/analysis/08b54a29-0759-48ec-89af-08b87abee2ed/data/G17196.TCGA-06-0178-01A-01R-1849-01.2.tar.gz	Primary Tumor	Glioblastoma Multiforme
AC6F82AD-C682-4EB3-BEC3-FD950F57609D	/Datasets/tcga/TCGA-SARC/23409c1c-9fc2-4c54-8c94-e1aabe05c301/analysis/4086f1c6-db1f-400a-9f30-eedf15a46264/data/UNCID_2174165.85670cc3-917d-4c2c-a60d-55de349ce5e3.130423_UNC11-SN627_0293_AC23BAACXX_4_GATCAG.tar.gz	Primary Tumor	Sarcoma
35181A54-6ABB-405F-8015-C3B2AE7FF4DA	/Datasets/tcga/TCGA-STAD/32b44138-64e2-4bbf-aa2f-93a3b07ec670/analysis/f76c2dc6-2bf5-42cc-9743-71626aea9c30/data/TCGA-D7-A4YU-01A-21R-A251-31_rnaseq_fastq.tar	Primary Tumor	Stomach Adenocarcinoma
A0C429D9-0638-4873-BFB4-00056AB4719F	/Datasets/tcga/TCGA-HNSC/bd75d8ee-916b-4abc-bf33-bce6a4217076/analysis/ef6e1118-ea8d-4e2a-af93-80d4b371b182/data/UNCID_2268368.9ba93f5f-1c6f-490b-a917-daae74bcc7fa.130611_UNC15-SN850_0311_AC29PLACXX_5_CGATGT.tar.gz	Primary Tumor	Head and Neck Squamous Cell Carcinoma
2E76BD07-3CB2-48D5-962C-A5573F40F2F9	/Datasets/tcga/TCGA-THCA/25184e51-1464-438a-80ff-cfc9a443cd36/analysis/9edba834-a881-41bc-8934-616fe3abe0fc/data/UNCID_2184214.50cf3cc2-9fc8-4b5c-a3ad-051cd27a2030.130212_UNC15-SN850_0260_BC1PUMACXX_7_ACTTGA.tar.gz	Primary Tumor	Thyroid Carcinoma
70781843-4B31-4FDC-A05D-6D8A9F406FCF	/Datasets/tcga/TCGA-THCA/9aa61ab5-f675-43dd-8a99-077164b41f30/analysis/6b00b7a4-df22-4b48-a91a-5cd17acf506c/data/UNCID_2186985.3781742A-0468-41DB-9D54-112FFB35AD92.121001_UNC13-SN749_0196_AD140CACXX_6_AGTTCC.tar.gz	Primary Tumor	Thyroid Carcinoma
CF463D89-2C9F-4257-BF04-8BC1CD40EA7D	/Datasets/tcga/TCGA-CESC/d07d0a56-a25e-426b-8384-9d49e6545527/analysis/b2424505-daf1-4d2f-bac9-85505fd4081d/data/UNCID_2186737.6878010a-30d5-44ef-bd70-99f532a584d5.121011_UNC13-SN749_0197_AD16K1ACXX_1_CGATGT.tar.gz	Primary Tumor	Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma
3C83358F-DF20-47F7-AF9F-AB7CC92F5ABA	/Datasets/tcga/TCGA-ESCA/a1a233ea-5dda-4eeb-bd92-6667e8b3ef57/analysis/5c523d4c-4b44-48b6-87cb-3ea349c8add6/data/TCGA-IG-A3YB-01A-11R-A36D-31_rnaseq_fastq.tar	Primary Tumor	Esophageal Carcinoma
6484A437-9507-4345-A052-73F098F44AB5	/Datasets/tcga/TCGA-PRAD/607200f5-df80-4f5d-90fb-fdc455a7415b/analysis/fbc0927e-8c67-4ce7-9a2f-4b30b12dfabd/data/UNCID_2190555.487c555b-81bb-4b70-8219-9abac8394b9f.120223_UNC12-SN629_0186_AC0GA2ACXX_7_TAGCTT.tar.gz	Primary Tumor	Prostate Adenocarcinoma
C44C898C-EEF9-4E03-911A-9D951312C380	/Datasets/tcga/TCGA-HNSC/b47fb978-2dfb-4abc-a5af-6e14dd684182/analysis/a63e264e-f392-47da-a220-c4afb28edfbb/data/UNCID_2265285.b4be057d-7197-42f6-b00c-420b1c6c9ecf.130807_UNC12-SN629_0324_AC2B36ACXX_8_GGCTAC.tar.gz	Primary Tumor	Head and Neck Squamous Cell Carcinoma
6364BF2A-714C-4D27-AEF3-52C8EF648F12	/Datasets/tcga/TCGA-KIRC/a9f73fb6-fc3e-4c0d-ace3-36cd7dcee256/analysis/1a0427b0-c3b8-489c-82cb-2d4d8518b491/data/UNCID_2209709.8e2abf7d-640e-47fa-8a27-819085b4d47b.110429_SN851_0036_BB0BGLABXX_5.tar.gz	Primary Tumor	Kidney Renal Clear Cell Carcinoma
84C0E975-8882-463B-8FCB-7BECB0E92837	/Datasets/tcga/TCGA-THCA/94443df0-7f16-4178-9e66-bee82f6ca33a/analysis/b5e56faa-1ba7-441c-8fd2-c6f1ea04739d/data/UNCID_2187138.37F1CC69-2CF8-46AE-A052-EA82ACAB9BEF.120926_UNC11-SN627_0252_AC0W3KACXX_1_ATCACG.tar.gz	Primary Tumor	Thyroid Carcinoma
EE9A6AEE-553C-40AA-A473-33C814D69636	/Datasets/tcga/TCGA-COAD/d71ae66e-2c8a-4fd8-8b4b-a5a2d456a21d/analysis/7a593b2d-e337-401b-a9be-5af34434f9cc/data/UNCID_2186223.fbf405c9-b3de-4e77-b7c2-b97dc8e90e76.121102_UNC12-SN629_0236_BC13E1ACXX_4_ATTCCT.tar.gz	Primary Tumor	Colon Adenocarcinoma
0730F3DB-384B-43E6-A69F-BF3F7C2CCE78	/Datasets/tcga/TCGA-LGG/67e9b426-72eb-4475-9689-eb75b22c4fd5/analysis/83c710cb-99fe-40e5-b4e2-55976e70d8b1/data/UNCID_2258220.6589bdbc-b3a3-4949-8a08-3fd17952bf24.130606_UNC9-SN296_0372_AC277JACXX_8_CAGATC.tar.gz	Primary Tumor	Brain Lower Grade Glioma
55D023E7-1052-421B-886B-9FACC77D3FDB	/Datasets/tcga/TCGA-LUAD/c353f949-5f66-4a2c-b8f0-17be8bf19e0a/analysis/166a4f15-0c1f-459d-98bf-85c8a900f34b/data/UNCID_2196852.e1bbe3cc-e58e-45d6-82a7-57e8d202e7e6.120125_UNC10-SN254_0321_AD0J8PACXX_6_CGATGT.tar.gz	Primary Tumor	Lung Adenocarcinoma
32B3C71A-C4AE-42AA-AA11-63ACE64EAAD2	/Datasets/tcga/TCGA-LGG/4240c137-ee3a-474c-9426-470380cb41a2/analysis/559f2938-ab4a-47e9-bd33-0263c47114cd/data/UNCID_2185242.aed81cc7-515a-45f8-9017-bf6df58f2235.130129_UNC13-SN749_0216_AC1NP7ACXX_5_CTTGTA.tar.gz	Primary Tumor	Brain Lower Grade Glioma
