PC1 PC2 PC3 PC4 PC5 brain lcl blood seqc_abrf geuvadis mixture
SRR1044448 -0.00754103643292059 0.000772261149815446 0.00242848565350273 0.00173934339432086 0.00071357189447868 0 0 0 0 0 NA
SRR1044449 -0.00753450215491586 0.000769334070311456 0.00241436403381018 0.00172719564537541 0.00070562264744539 0 0 0 0 0 NA
SRR1201720 -0.00013477857424733 -0.000288810027842292 -0.0049252269955359 0.00301962109418022 0.00567446146386429 0 0 0 0 0 NA
SRR490369 -0.00655015701330746 0.000408322639595014 0.000163765374582174 0.000431366579693563 -0.00113017358579403 0 0 0 0 0 NA
SRR741886 -0.0075348650066315 0.000772294149016055 0.00241843903532715 0.00173119262557054 0.000697155936419849 0 0 0 0 0 NA
SRR424182 0.00190887617125949 0.000517939455360494 -0.00543345922818629 0.00461751229178317 0.00128495572933936 0 0 0 0 0 NA
SRR897838 0.0128752384169782 0.0067635428540434 -0.00673935863622917 0.00872318959100198 0.0141196953709836 0 0 0 1 0 0:1
ERR659100 -0.00516467884992453 0.000170554353075501 -0.000963191567599794 0.00161467693196104 0.00090883755996339 0 0 0 0 0 NA
SRR702401 -0.00151810591202888 -0.00217552165402426 -0.0084487144314825 0.00335394229246521 -0.00548459968951767 0 0 0 0 0 NA
SRR702400 -0.00162141975697675 -0.00188592334292424 -0.00778869367049886 0.00314086711356513 -0.00573032047962048 0 0 0 0 0 NA
SRR702403 -0.00144703725852838 -0.00200588504380815 -0.00871870258699445 0.00348753128109609 -0.00576501447461423 0 0 0 0 0 NA
SRR702402 -0.0018013678573062 -0.00177592077844776 -0.0080376947396782 0.00344735072863533 -0.00520524511799099 0 0 0 0 0 NA
SRR702405 -0.00142157751809673 -0.00169426701886879 -0.00903047751282348 0.0042057803160741 -0.00553121995761218 0 0 0 0 0 NA
SRR702404 -0.00149684947702973 -0.00186148872815113 -0.0085820702244783 0.00395247487201027 -0.00538066047522217 0 0 0 0 0 NA
SRR702407 -0.00222384113304682 -0.00168024851372701 -0.00694811050063557 0.00326039696038791 -0.00492687337727192 0 0 0 0 0 NA
SRR702406 -0.00183630134786068 -0.00166992784534617 -0.00796588118511998 0.00321681106431069 -0.00545591115994407 0 0 0 0 0 NA
SRR1033180 -0.00319143887510699 -0.000736223152183434 -0.0047803838479061 -0.000226588502237682 -0.00189016352764843 0 0 0 0 0 NA
ERR188027 0.00645683906643326 -0.0139438813639247 -0.00250108836361415 -0.0209022102706824 -0.000293306560924993 0 1 0 0 1 NA
SRR073780 -0.00154337584347084 -0.000965912975425336 -0.00496661084266272 -0.000280072972244478 -0.00398554345910814 0 0 0 0 0 NA
SRR959722 -0.00717226456930654 9.07210680975827e-05 0.00327387679185014 0.00201019588437577 0.00167438917446336 0 0 0 0 0 NA
SRR567948 -0.00230834824365825 -0.000417065225415568 -0.00576632502110426 0.000957904077697471 -0.00741377401452565 0 0 0 0 0 NA
ERR188308 0.00693119853167983 -0.0145964273823095 -0.00245509870282257 -0.0254422807854934 -0.000795724852547906 0 1 0 0 1 NA
SRR397065 -0.00371946287712796 0.00259936972823714 0.00205871938592796 -0.00271646943130766 0.0195804997791951 0 0 0 0 0 NA
SRR456546 -0.00635697094716497 0.000288629054365747 0.000922577626006203 0.00128907806253374 -4.66366878461168e-05 0 0 0 0 0 NA
SRR397067 -0.00288105984713291 0.0015801629650653 0.0039351690428363 -0.00598148472015618 0.0218899223684248 0 0 0 0 0 NA
SRR397066 -0.00343749258179106 0.00253915592022499 0.0032337359304818 -0.00399020662102851 0.0219932643363855 0 0 0 0 0 NA
SRR397061 -0.00357068006207907 0.00156683497696799 0.0033234200855886 -0.00480918365757351 0.0202157430329877 0 0 0 0 0 NA
SRR397060 -0.00277303429302665 0.00212693732300483 0.00285481473361169 -0.00518611931015205 0.0213202573672365 0 0 0 0 0 NA
SRR397063 -0.00397638328066574 0.00220933431790491 0.00362986895148115 -0.00458953627986584 0.0215755467235285 0 0 0 0 0 NA
SRR397062 -0.00186877693555904 0.0024240301188739 0.00164590251603697 -0.00355755331088708 0.0203184217914449 0 0 0 0 0 NA
SRR447177 0.00464374720261394 0.002003769672008 -0.00521393881237888 -4.55363973276759e-05 -0.00870251657815998 1 0 0 0 0 NA
SRR397069 -0.0050463634220998 0.00293116641882404 0.00396969469140532 -0.00243971682307365 0.0195958042752809 0 0 0 0 0 NA
SRR397068 -0.00448916096733106 0.00324023376892889 0.00448169575449759 -0.00346569855336873 0.0212726337322852 0 0 0 0 0 NA
ERR184085 -0.00754324587123301 0.000772813427998244 0.00243278871681747 0.00174203229481337 0.000714609359368569 0 0 0 0 0 NA
SRR791063 0.000713951606268006 -0.00598254207407811 -0.000954890170380182 -0.0101717625095034 -0.00197732284640643 0 0 0 0 0 NA
SRR651678 0.00697323414606009 -0.00248398368880212 0.0094774464198253 -0.00578951774662297 0.0146136700824812 0 0 0 0 0 NA
DRR023394 0.00912512125631316 -0.00266181796377111 -0.00848837492117161 0.00543193926993336 -0.00171758576493421 0 0 0 0 0 NA
SRR1044455 -0.00753450215491586 0.000769334070311456 0.00241436403381018 0.00172719564537541 0.00070562264744539 0 0 0 0 0 NA
SRR836285 -0.00729605339928015 0.000963781531632438 0.00266379848365417 0.00134565664839069 0.00122499019776172 1 0 0 0 0 NA
SRR791066 0.000655132911278546 -0.000773468153280805 -0.0108265701259565 0.000793760120475336 -0.00843065766870637 0 0 0 0 0 NA
SRR836287 -0.00717384229033248 0.00127056459915076 0.00269285009101165 0.00135374116686125 0.00105069523372902 1 0 0 0 0 NA
DRR023391 0.00917162200831536 -0.00295284533894213 -0.00910474065014663 0.00534351321967781 -0.0015541395093827 0 0 0 0 0 NA
SRR651671 0.00948230956728151 -0.00312696889212519 0.00463272540897242 -0.00831486531060088 0.0155957253523794 0 0 0 0 0 NA
SRR836288 -0.00734996507603533 0.000910732040631727 0.00266417792537322 0.00135957253654446 0.00124724856161898 1 0 0 0 0 NA
SRR791069 0.00035556790327222 -0.000880730752371483 -0.00839562640192954 -0.000157710788415608 -0.0071638180608897 0 0 0 0 0 NA
SRR791068 0.000854070175346074 -0.000756690019735197 -0.00999224659544323 8.83108813487389e-06 -0.00773367991057944 0 0 0 0 0 NA
SRR346517 -0.00752549335731261 0.00074907032224508 0.0024274674126167 0.00168604133548446 0.000725205725773157 0 0 0 0 0 NA
SRR346516 -0.0075413039716111 0.000771718434780877 0.00242975611873983 0.00174133810617288 0.000714617340803272 0 0 0 0 0 NA
SRR651677 0.00750826713239497 -0.00249543934258363 0.0100019392975356 -0.00538482124772589 0.014985696445226 0 0 0 0 0 NA
SRR1044669 0.0102970298866702 0.00262734425540703 -0.0116195160182202 0.00904039166842293 -0.00394709435225572 0 0 0 0 0 NA
SRR1146201 0.00442785244424749 -0.00340851483934672 -0.00139334055823422 -0.0070156838236403 -0.00140686028463027 0 0 0 0 0 NA
SRR518498 -0.0075383062709417 0.000771400347638949 0.00242119040634536 0.0017402645034028 0.00071721140676678 0 0 0 0 0 NA
SRR772699 -0.00754609418960774 0.000784884415024034 0.00244962127366248 0.00174310458117919 0.000702792001252365 0 0 0 0 0 NA
SRR772698 -0.00755603724573393 0.000779036907505372 0.00246107661992153 0.00176682644197176 0.000732680167478726 0 0 0 0 0 NA
SRR772697 -0.00754546684568932 0.000771681920468911 0.00244333259790966 0.00175433607210333 0.000715075138814277 0 0 0 0 0 NA
SRR772696 -0.00755840533221263 0.00078603850641689 0.002484595164577 0.00173096499868378 0.000906286008583562 0 0 0 0 0 NA
SRR772695 -0.00754112057966791 0.00077228597254713 0.0024289707372965 0.00173943576555609 0.000713211597438769 0 0 0 0 0 NA
SRR772694 -0.00754050279487781 0.000772025110639793 0.00242763327655669 0.00173829451763812 0.000712224660314391 0 0 0 0 0 NA
SRR772693 -0.00753955576821087 0.000771600408113108 0.00242553911213187 0.00173654288313325 0.000711182724406832 0 0 0 0 0 NA
SRR537104 -0.00687891992841455 0.000102933198429973 0.00148276236421811 0.000554256197203814 0.000310077497708489 0 0 0 0 0 NA
SRR772691 -0.00755132343791028 0.000771503347969834 0.00245164155067986 0.00176000256779099 0.000710619077550011 0 0 0 0 0 NA
SRR772690 -0.00756614156486367 0.000778379597677313 0.00249419217848897 0.00179953102267871 0.000732964828082864 0 0 0 0 0 NA
ERR188058 0.00645184745082682 -0.0125231080196334 -0.00920223588757112 -0.0178088530874069 -0.00469083225660109 0 1 0 0 1 NA
SRR539243 0.00136556848939121 -0.0015003302361022 -0.0102549588204645 0.00285440388626406 -0.00864858530748765 0 0 0 0 0 NA
SRR896979 0.01019083870878 0.0182229666244599 0.00889775385733071 -0.0040293510325777 -0.00271507104516094 0 0 0 1 0 3:1
SRR897669 0.00937712512829522 0.0176773214668848 0.00770240457122654 -0.00485386470692931 -0.00418428916514317 0 0 0 1 0 3:1
SRR949587 0.00145135081943285 -0.00962761928404679 -0.0035303932686644 -0.0115562661373482 -0.00769024592497235 0 0 0 0 0 NA
SRR539242 0.00160376235031701 -0.00158664159408523 -0.0103039838091166 0.0034427193554511 -0.00801110458480097 0 0 0 0 0 NA
SRR527697 -0.00735677864614165 0.00118248994206413 0.00268410791480609 0.00182353448343454 0.00312263403642843 0 0 0 0 0 NA
SRR527696 -0.00737816932362562 0.00112015293810344 0.00258177535018907 0.00191066784990484 0.0028436326491497 0 0 0 0 0 NA
ERR188052 0.00747910050323045 -0.0144059488249492 -0.00501254426042941 -0.0196533787235551 -0.00221259657358122 0 1 0 0 1 NA
SRR527694 -0.00745423876928223 0.000912592689078531 0.00245009544237092 0.00185161155325973 0.00178953780778291 0 0 0 0 0 NA
SRR527693 -0.007528299867889 0.000815684134647659 0.00231265183860306 0.00201590600482867 0.00130654282133021 0 0 0 0 0 NA
SRR527692 -0.00748228201287778 0.000828338625783849 0.0023333989499718 0.00199017701734647 0.00157694750536339 0 0 0 0 0 NA
ERR188056 0.00831378751251794 -0.0170418305739329 -0.000395200164346762 -0.0255605244086074 0.00362916413967042 0 1 0 0 1 NA
SRR1146204 0.00438570242262336 -0.00657027118117266 -0.00150341273242795 -0.00489674774359105 -0.00306736451214531 0 0 0 0 0 NA
DRR023648 0.00591649309423503 -0.0011975638979749 -0.0112490845023768 0.00635618068120613 -0.00674748585698068 0 0 0 0 0 NA
DRR023649 -0.00228213971694779 0.000116338991710283 -0.00465884733099031 0.000300404233664223 -0.00278993868199871 0 0 0 0 0 NA
DRR023644 0.00609756653290969 -0.00176801963176075 -0.0112070273616383 0.00610423813108525 -0.00835385717178175 0 0 0 0 0 NA
DRR023645 0.00635579243659813 -0.00160907284054471 -0.0105149770886669 0.00654525620032081 -0.008279965166205 0 0 0 0 0 NA
DRR023646 0.00600768080948633 -0.00133043475382262 -0.0109147487715717 0.0061505869328482 -0.00781695347386174 0 0 0 0 0 NA
SRR1146206 0.0048609708149085 -0.00378944187614908 -0.00251007216470374 -0.00272615798099279 -0.00438640616885599 0 0 0 0 0 NA
DRR023640 0.0072026975268249 -0.00079498571397977 -0.0114240172587471 0.0074269405872768 -0.00784613582688892 0 0 0 0 0 NA
SRR1177741 0.00131404802737109 -0.00640022098837526 0.005077942309034 0.000387390208143517 -0.000153492624808857 0 0 1 0 0 NA
DRR023642 0.00578520177019719 -0.000381527461213818 -0.0106938689947467 0.00571861826487979 -0.00622184793980458 0 0 0 0 0 NA
DRR023643 0.00619358526002808 -0.00168081966398386 -0.0108681896922457 0.00599616888680501 -0.00643448958959025 0 0 0 0 0 NA
SRR897662 0.00963929233121081 0.0170515453482435 0.00792904764216301 -0.00481309561187364 -0.00425941240503737 0 0 0 1 0 3:1
SRR897314 0.00967879917391604 0.0168761645780714 0.00736493967393468 -0.00471767496717879 -0.00404963203777487 0 0 0 1 0 3:1
SRR1173999 0.00785378382999938 -0.00261585475155825 -0.0113759188968414 0.00475345668326302 -0.0068596276711942 0 0 0 0 0 NA
SRR1173998 0.000149474543190158 -0.00140922399270659 -0.00789490621092291 0.000887084810800216 -0.00771021013093609 0 0 0 0 0 NA
ERR188301 0.00697726600337218 -0.013711553354668 -0.00820911977491079 -0.0195275110380581 -0.00625307376196152 0 1 0 0 1 NA
SRR945241 0.00574114029566984 0.0173075883270502 0.0137867408848186 -0.00725042780525723 -0.0093041630590009 1 0 0 0 0 NA
SRR1173997 0.00751062061633042 -0.00243918578109307 -0.011420306418923 0.00424951782239879 -0.00597370675361742 0 0 0 0 0 NA
SRR1173996 -0.000257896475758418 -0.00155517103743785 -0.00701374330520951 0.000370336269376544 -0.00699468118116621 0 0 0 0 0 NA
SRR897660 0.0100056793401218 0.0179811995491897 0.00834056694316637 -0.0048618647152856 -0.00471800730556538 0 0 0 1 0 3:1
SRR1295208 -0.00746598952603613 0.000596249949177358 0.00180968708995885 0.00163334707058566 6.78231395089683e-05 1 0 0 0 0 NA
SRR1295209 -0.00748730694354231 0.00059287507020675 0.00194583593456441 0.0016177155124315 0.000119816833501837 1 0 0 0 0 NA
SRR897661 0.00993296458293766 0.0186912034166048 0.00858098068780638 -0.00467830322476694 -0.00549585690558831 0 0 0 1 0 3:1
SRR892030 -0.0072432553220696 0.000635745360283151 0.00162134265095092 0.00296424568031573 0.00194436875469912 0 0 0 0 0 NA
SRR1285997 0.00199763356190847 -0.00276795362524181 -0.011723362235629 0.00136037274997335 -0.00905528666843674 0 0 0 0 0 NA
SRR897071 0.0115165730043988 0.00614615333935545 -0.00629846575787347 0.00637146235728509 0.0148175089274489 0 0 0 1 0 0:1
SRR1295200 -0.00750367059232101 0.000611876424759772 0.00192867243785016 0.00174876086777944 0.000226377563946051 1 0 0 0 0 NA
SRR896799 0.00875868704889972 0.0208704789608182 0.0155530097794145 -0.00984820826758753 -0.0131068935493679 0 0 0 1 0 1:0
SRR1295202 -0.00748878253533245 0.00052206072980487 0.00179954662850026 0.00160933003435969 2.1362477607996e-05 1 0 0 0 0 NA
SRR1295203 -0.00745607443187793 0.000618121483654714 0.00198228052665106 0.00164025436024858 -9.55357391825974e-06 1 0 0 0 0 NA
SRR1295204 -0.00753856485677176 0.000710730211275238 0.002310140975311 0.00167309387819861 0.000511458182826824 1 0 0 0 0 NA
SRR1295205 -0.00753450215491586 0.000769334070311456 0.00241436403381018 0.00172719564537541 0.00070562264744539 1 0 0 0 0 NA
SRR1295206 -0.00748705010474833 0.000590387536913316 0.00199361079485988 0.00170529583782939 0.000163089195619885 1 0 0 0 0 NA
SRR897667 0.00980872995496932 0.0177247130390466 0.00753404851005691 -0.00525629112434101 -0.00369492396736759 0 0 0 1 0 3:1
DRR014027 -0.00754759209502946 0.000767468441010539 0.0024478262231018 0.00177714059654812 0.000746728757325976 0 0 0 0 0 NA
SRR393828 0.00921296779139342 -0.0193078689541227 0.0191740705606128 0.0210261297822451 -0.0161171718433818 0 0 0 0 0 NA
SRR944049 -0.0075381252120329 0.000770952405649636 0.00242230336514281 0.00173390810267907 0.000709863453316205 0 0 0 0 0 NA
SRR944048 -0.00754288449390228 0.00077308114879111 0.0024328786034323 0.00174269868886866 0.000715073847229734 0 0 0 0 0 NA
SRR547604 0.00114907717540936 -0.00876453913057083 0.00448578872325984 0.00501807464371618 -0.0097387757877354 0 0 0 0 0 NA
SRR547605 -0.000812002625230492 -0.00450478029954481 -0.00483190351455787 2.89525911245055e-05 -0.00648188166310137 0 0 0 0 0 NA
SRR944045 -0.0075458163661357 0.00077439596156476 0.00243927993889521 0.00174813733488183 0.000718477375827281 0 0 0 0 0 NA
SRR944044 -0.00755560342019303 0.000778769246128009 0.00246088422596172 0.00176624014286628 0.000729566715713941 0 0 0 0 0 NA
SRR944047 -0.00754564365676375 0.000774315695449854 0.00243891601496557 0.00174781320900185 0.000718290940177771 0 0 0 0 0 NA
SRR897841 0.0129454163114136 0.0065884384179638 -0.00713983925409804 0.00894164432659917 0.0133674441392874 0 0 0 1 0 0:1
SRR944041 -0.00754749402334989 0.000775141470740528 0.00244305953268473 0.00175122394237242 0.000720275572096422 0 0 0 0 0 NA
SRR944040 -0.00755957175418431 0.00078055325767111 0.00246944038778701 0.00177362419647764 0.000734341449417501 0 0 0 0 0 NA
DRR014028 -0.00750476326140537 0.000697981439607336 0.00244160097473319 0.00159850760546971 0.000757524263540702 0 0 0 0 0 NA
DRR014029 -0.00753619767005227 0.000770332651420941 0.0024135551925789 0.00173855665161401 0.000718093830242477 0 0 0 0 0 NA
SRR519069 -0.00632896508420042 0.000321318922902824 0.00130541351078222 0.000748409653194278 -0.000330000924272917 0 0 0 0 0 NA
SRR519068 -0.00662254773296478 0.000390263670304465 0.00134711481186279 0.000983716373832767 -6.47031065511928e-06 0 0 0 0 0 NA
SRR1274400 -0.00188352558656789 -0.00176484121572962 -0.00618681137620381 0.00423163964059191 -0.000732213161825261 0 0 0 0 0 NA
SRR488136 0.0078282995097024 -0.000304296076882056 -0.0100889852104475 0.0124101695543952 -0.00223498286008127 0 0 0 0 0 NA
SRR1513333 0.0109009330293679 -0.00168727359197687 -0.0160085109205354 0.00724528235527614 0.00273423093509668 0 0 0 0 0 NA
SRR191482 -0.00753450215491586 0.000769334070311456 0.00241436403381018 0.00172719564537541 0.00070562264744539 0 0 0 0 0 NA
SRR491303 -0.00651303762074642 0.000234153633021953 0.000573545507643427 0.00126009670721276 -0.000511400808861155 0 0 0 0 0 NA
SRR1167726 0.00625378885219031 0.00331251138569922 -0.00793753456550975 0.00146656458395937 -0.00432389728041146 0 0 0 0 0 NA
SRR1167725 0.00758143674160385 0.00261231127648508 -0.00150800329939817 0.00557325002344225 -0.00789519708455543 0 0 0 0 0 NA
SRR519065 -0.00595119464974357 0.000263303300012257 0.000773388597599595 0.000491975170309641 -0.000779457341040615 0 0 0 0 0 NA
SRR491306 -0.00625124803521954 6.88260833403822e-05 0.000312874810721954 0.00122543360820256 -0.000830446391668458 0 0 0 0 0 NA
SRR491305 -0.00612520595135264 -5.96432043735325e-05 8.94268147138565e-05 0.00115217198839036 -0.00113813204735068 0 0 0 0 0 NA
SRR491304 -0.00641843357189159 0.000152845341442423 0.000483765683180916 0.00111011532686887 -0.000688889561384571 0 0 0 0 0 NA
SRR542352 -0.00596244823489623 -0.000542209657299436 0.000792615232830177 -0.000972204099544667 -0.00105672111608343 0 0 0 0 0 NA
SRR648414 -0.00753168159929442 0.000801294793745482 0.00244427328801048 0.00170530035217259 0.000638883392529644 1 0 0 0 0 NA
SRR307916 0.00758289013102498 0.00280682254676894 0.00594824098702282 0.0139546531405715 0.00625782942786985 0 0 0 0 0 NA
SRR074897 -3.68228298985327e-05 -0.00125623995839925 -0.00424049362431039 -0.00384252593234461 -0.00536041943003158 0 0 0 0 0 NA
SRR959690 -0.00736261214154975 0.000499072293074255 0.00291423241094928 0.00234647318578448 0.00127744596101837 0 0 0 0 0 NA
SRR389025 -0.00311108566810148 -0.000901820695200169 -0.00547163829641636 0.000544858243599803 -0.00508370059539068 0 0 0 0 0 NA
SRR048987 -0.00753450215491586 0.000769334070311456 0.00241436403381018 0.00172719564537541 0.00070562264744539 0 0 0 0 0 NA
SRR048986 -0.00753450215491586 0.000769334070311456 0.00241436403381018 0.00172719564537541 0.00070562264744539 0 0 0 0 0 NA
SRR048985 -0.00753450215491586 0.000769334070311456 0.00241436403381018 0.00172719564537541 0.00070562264744539 0 0 0 0 0 NA
SRR048984 -0.00753450215491586 0.000769334070311456 0.00241436403381018 0.00172719564537541 0.00070562264744539 0 0 0 0 0 NA
SRR048983 -0.00753450215491586 0.000769334070311456 0.00241436403381018 0.00172719564537541 0.00070562264744539 0 0 0 0 0 NA
SRR048982 -0.00753450215491586 0.000769334070311456 0.00241436403381018 0.00172719564537541 0.00070562264744539 0 0 0 0 0 NA
SRR580355 -0.0070634931408829 0.000186335509619768 0.00120524446369434 0.00162631898905377 0.000192738287894013 0 0 0 0 0 NA
SRR048980 -0.00753450215491586 0.000769334070311456 0.00241436403381018 0.00172719564537541 0.00070562264744539 0 0 0 0 0 NA
SRR1017149 -0.0070415509822953 0.000293783648741508 0.0016063569095287 0.00104124661933265 0.000282169422251849 0 0 0 0 0 NA
