sample index	project	sample	experiment	run	junctions	annotated_junctions	junctions_geq_5	annotated_junctions_geq_5	overlaps	annotated_overlaps
13269	SRP007525	SRS362053	SRX185898	SRR567103	22527	22014	706	700	36104	35471
13270	SRP007525	SRS362050	SRX185895	SRR566993	70814	67247	17087	17037	306136	300997
13271	SRP003611	SRS115072	SRX027129	SRR066462	70471	66032	11379	11337	233318	228096
13272	SRP027358	SRS457450	SRX322284	SRR934239	148393	121258	65778	64687	1708059	1656933
13273	ERP001942	ERS185101	ERX162868	ERR188409	195229	141622	105096	101762	8516596	8341772
13274	SRP025982	SRS442782	SRX303452	SRR897985	202217	167186	107566	106421	3267873	3205833
13275	SRP007525	SRS362052	SRX185897	SRR567066	70691	67120	16982	16930	298885	293767
13276	SRP012099	SRS308337	SRX136628	SRR456553	30073	27387	3320	3249	81793	77174
13277	SRP025982	SRS588790	SRX510273	SRR1216043	172380	145625	79093	78209	2190214	2144982
13278	SRP020486	SRS406720	SRX258928	SRR804667	22	0	1	0	29	0
13279	ERP003917	ERS349358	ERX315697	ERR342840	115236	103458	42981	42783	907858	891569
13280	SRP018716	SRS396267	SRX241561	SRR741887	1391	39	727	16	11871	267
13281	SRP041736	SRS603524	SRX534807	SRR1274107	35432	32723	22660	21913	588194	575681
13282	SRP009864	SRS282727	SRX112006	SRR390723	1	0	0	0	1	0
13283	SRP006726	SRS192724	SRX061998	SRR201985	74541	69509	16231	16129	346085	338500
13284	SRP042161	SRS617650	SRX549743	SRR1295129	34438	30823	23381	22660	527080	515246
13285	SRP025982	SRS442114	SRX302784	SRR897317	169386	146911	78026	77531	1772026	1735795
13286	SRP041471	SRS598107	SRX528202	SRR1264345	12154	11657	243	235	20638	17307
13287	SRP023533	SRS431794	SRX290631	SRR873382	13	0	0	0	16	0
13288	SRP007946	SRS258838	SRX093220	SRR333682	5	0	1	0	16	0
13289	SRP041826	SRS604737	SRX539629	SRR1282191	110244	93502	47924	47211	1881188	1844165
13290	SRP033135	SRS504158	SRX379700	SRR1033010	22267	20048	16443	15660	1137021	1110530
13291	DRP001797	DRS014278	DRX021432	DRR023458	129730	116087	64919	64443	1757383	1733022
13292	SRP010181	SRS285178	SRX114813	SRR397014	24393	23496	1044	1018	44154	41469
13293	SRP008775	SRS266389	SRX100240	SRR351334	3141	2230	69	43	5979	3100
13294	SRP010644	SRS290736	SRX118107	SRR403020	119518	106620	65642	64813	1578920	1540432
13295	ERP006077	ERS480293	ERX497810	ERR532607	551577	225116	215583	182853	57676508	56569855
13296	SRP028528	SRS467255	SRX331716	SRR948103	107424	96924	78678	77573	7070427	7027392
13297	ERP001942	ERS185408	ERX162958	ERR188439	154743	126478	82784	81782	3132622	3058905
13298	SRP014542	SRS351517	SRX170362	SRR525277	1188	3	123	0	5921	8
13299	SRP028336	SRS465452	SRX329387	SRR945224	102272	94612	23253	23159	439609	429701
13300	SRP015725	SRS362324	SRX186168	SRR567642	128	78	11	1	535	98
13301	SRP015976	SRS366643	SRX190915	SRR578845	7	0	1	0	13	0
13302	SRP010181	SRS285136	SRX114771	SRR397044	16440	15952	654	635	33572	25880
13303	SRP006574	SRS190598	SRX059533	SRR191538	0	0	0	0	0	0
13304	SRP033566	SRS512263	SRX388376	SRR1044585	0	0	0	0	0	0
13305	ERP000546	ERS025093	ERX011224	ERR030858	262782	187932	127848	124314	10217906	10053121
13306	SRP026256	SRS451324	SRX313710	SRR919321	263161	167244	139779	130004	18062478	17760733
13307	SRP028291	SRS464711	SRX328572	SRR944078	20	0	6	0	157	0
13308	SRP029341	SRS474680	SRX341587	SRR959694	1149	435	739	375	1094699	928881
13309	SRP012461	SRS310749	SRX144118	SRR490427	494	457	45	43	1382	1299
13310	SRP012607	SRS311911	SRX145664	SRR493368	191386	148419	114298	111770	10761218	10652783
13311	SRP026126	SRS445966	SRX307106	SRR903251	103182	96135	27329	27249	502351	492983
13312	SRP010181	SRS285169	SRX114804	SRR396933	9646	9257	289	271	19072	14096
13313	SRP027358	SRS457452	SRX322286	SRR934255	160849	129275	74676	73445	2037164	1977357
13314	SRP025982	SRS442117	SRX302787	SRR897320	172797	149393	81306	80760	1907812	1869345
13315	SRP025982	SRS442385	SRX303055	SRR897588	169035	147531	79289	78828	1798807	1762540
13316	DRP000987	DRS005819	DRX005691	DRR006479	64465	53464	16035	15576	553441	527831
13317	ERP004006	ERS353704	ERX323999	ERR351163	187689	146698	104994	103008	6854431	6765859
13318	SRP000941	SRS366515	SRX263859	SRR1220443	203984	156351	101232	98688	6919018	6803568
13319	SRP033266	SRS506083	SRX381868	SRR1036126	207306	134940	97193	90209	4415987	4225333
13320	ERP000992	ERS070418	ERX031005	ERR053942	98775	93742	43830	43637	773229	763817
13321	SRP012098	SRS308331	SRX136623	SRR456548	38198	28406	2995	2741	82173	67694
13322	ERP001942	ERS185261	ERX162734	ERR188478	205944	146438	108815	105464	8737957	8574424
13323	SRP025982	SRS442689	SRX303359	SRR897892	191698	157832	98744	97566	3006246	2947150
13324	SRP023262	SRS429711	SRX286947	SRR868826	1309	790	283	227	8359	6990
13325	SRP010280	SRS285648	SRX115526	SRR398221	116603	104932	72375	70647	1863114	1826096
13326	SRP029656	SRS478530	SRX347740	SRR975412	2060	1261	1254	1035	284001	255438
13327	SRP042161	SRS616921	SRX549168	SRR1294554	14	0	0	0	16	0
13328	SRP014574	SRS406226	SRX258069	SRR801428	242485	177428	144306	136936	10627027	10369676
13329	SRP034732	SRS519912	SRX399478	SRR1060775	125632	103848	53773	52567	2365769	2313624
13330	SRP025982	SRS442276	SRX302946	SRR897479	139186	124896	56487	56214	1172269	1148728
13331	SRP042620	SRS624415	SRX559869	SRR1313218	232016	168726	120970	118266	6918277	6787366
13332	ERP001942	ERS185062	ERX163146	ERR188232	160183	127749	89954	88568	4498285	4401395
13333	SRP041736	SRS603306	SRX534589	SRR1275379	7529	7249	328	328	12949	12616
13334	ERP003613	ERS326982	ERX288542	ERR315466	146086	129101	64762	63702	10223718	10092730
13335	SRP042161	SRS617353	SRX549506	SRR1294892	212	2	6	0	324	3
13336	SRP018317	SRS388392	SRX220835	SRR654040	441	322	1	1	468	338
13337	SRP043686	SRS650420	SRX641474	SRR1501494	182992	136134	95291	93411	4931707	4845397
13338	SRP032775	SRS562541	SRX476826	SRR1177715	156499	112021	77106	72584	3688183	3565536
13339	DRP001797	DRS016620	DRX021449	DRR023647	114300	103233	56971	56548	1495699	1475311
13340	SRP032775	SRS562551	SRX476835	SRR1177724	236952	138266	103676	95967	7227404	6983381
13341	SRP042161	SRS617744	SRX549837	SRR1295223	4	0	0	0	4	0
13342	SRP010181	SRS285231	SRX114866	SRR397211	23514	22311	1130	1090	47150	43480
13343	DRP001797	DRS016622	DRX021451	DRR023675	124074	112329	61390	61042	1487350	1466901
13344	SRP022772	SRS421345	SRX278451	SRR851714	21	0	2	0	78	0
13345	SRP024274	SRS437924	SRX297202	SRR886573	167604	138558	98784	97477	4647770	4587221
13346	SRP028301	SRS464902	SRX328762	SRR944343	50975	47199	18825	18427	363462	349869
13347	SRP014320	SRS350188	SRX159831	SRR521526	214000	151066	112643	107836	10459057	10299411
13348	SRP031476	SRS491591	SRX365213	SRR1012942	132100	115212	61306	60922	1589948	1562993
13349	SRP006574	SRS190628	SRX059563	SRR191568	1	0	0	0	2	0
13350	SRP011369	SRS299169	SRX127958	SRR441572	7	0	1	0	262	0
13351	SRP029603	SRS477216	SRX345965	SRR969851	278920	88818	63339	50990	2476754	2046223
13352	SRP032775	SRS562540	SRX476824	SRR1177713	58511	27192	10447	2443	357495	62783
13353	SRP027383	SRS457840	SRX322762	SRR934877	210719	163090	104939	102506	5005224	4901390
13354	SRP025982	SRS443080	SRX303750	SRR898283	180612	150956	93789	92879	3020509	2963625
13355	SRP012461	SRS310715	SRX144084	SRR490291	922	867	120	117	3159	3030
13356	SRP028804	SRS618159	SRX550417	SRR1295946	217951	173768	121962	120229	4850130	4769801
13357	SRP004847	SRS150257	SRX033288	SRR079382	0	0	0	0	0	0
13358	SRP033135	SRS504084	SRX379626	SRR1032936	31457	29188	21697	20919	823855	807766
13359	SRP033135	SRS504244	SRX379786	SRR1033096	25939	23575	18448	17665	902333	882103
13360	SRP000941	SRS366509	SRX263862	SRR1220387	123753	107684	40415	39968	1457022	1426894
13361	SRP009862	SRS282685	SRX111929	SRR390483	3680	492	273	26	10143	948
13362	SRP017583	SRS380035	SRX210762	SRR635193	155073	127728	77131	75606	4074763	4008700
13363	SRP025982	SRS441720	SRX302390	SRR896923	174881	152022	84788	84131	1972414	1932998
13364	SRP040472	SRS580293	SRX498554	SRR1201720	39930	38451	4572	4564	107804	105642
13365	SRP041036	SRS590286	SRX513343	SRR1223572	142182	120284	67384	66641	2130527	2079488
13366	SRP033566	SRS512214	SRX388327	SRR1044536	1	0	0	0	1	0
13367	SRP003754	SRS352018	SRX171110	SRR527664	4369	3444	401	276	31582	11207
13368	SRP045048	SRS669810	SRX664957	SRR1531139	131210	114162	62060	61522	1854405	1823880
13369	SRP028301	SRS464871	SRX328731	SRR944312	74208	68896	25239	25014	499190	487959
13370	ERP003917	ERS349344	ERX315683	ERR342860	84429	78643	33097	32876	604703	593744
13371	SRP012461	SRS310750	SRX144119	SRR490429	897	839	98	96	3258	3098
13372	SRP033351	SRS508581	SRX384360	SRR1039523	180439	146398	105767	103934	7294928	7221062
13373	SRP001599	SRS212582	SRX079567	SRR390729	96718	86455	36243	36028	656137	640777
13374	SRP016059	SRS367740	SRX193416	SRR585573	194244	146806	107555	104756	9963295	9847546
13375	SRP034606	SRS516990	SRX396097	SRR1055094	178824	144625	94415	93015	3663914	3601388
13376	SRP018552	SRS393168	SRX233699	SRR702404	108659	96713	46335	45972	1021228	998236
13377	SRP038863	SRS561037	SRX475265	SRR1175215	220289	160076	123503	119571	15806129	15645484
13378	SRP014754	SRS354068	SRX174765	SRR535748	48	0	0	0	53	0
13379	SRP030617	SRS488123	SRX360946	SRR1003757	173990	120781	96280	88814	13492831	13276320
13380	SRP007417	SRS214146	SRX082145	SRR307004	87076	79076	21296	21115	407902	393751
13381	SRP033135	SRS504106	SRX379648	SRR1032958	35661	33115	24525	23625	842952	826866
13382	SRP008339	SRS265162	SRX098325	SRR346516	55	37	7	0	1412	41
13383	SRP033119	SRS503513	SRX378948	SRR1032168	128134	105598	32704	31686	528509	475525
13384	SRP007461	SRS214601	SRX082575	SRR307918	214813	146981	109166	105720	10374252	10221096
13385	ERP003917	ERS349356	ERX315695	ERR342872	115026	105493	45937	45731	952172	937780
13386	SRP002605	SRS079389	SRX021970	SRR057521	157	76	11	1	342	122
13387	SRP025982	SRS442300	SRX302970	SRR897503	170706	146406	81870	81172	1965894	1926376
13388	ERP001942	ERS185357	ERX179678	ERR205015	154971	127364	82506	81619	2712624	2653788
13389	ERP001942	ERS185037	ERX179567	ERR204891	178571	137962	99634	97569	6267582	6162015
