sample index	project	sample	experiment	run	junctions	annotated_junctions	junctions_geq_5	annotated_junctions_geq_5	overlaps	annotated_overlaps
48487	SRP061240	SRS993933	SRX1099479	SRR2105473	9	0	3	0	268	0
48488	SRP058840	SRS948543	SRX1042155	SRR2044050	14257	12951	3149	3075	137603	133792
48489	SRP033135	SRS504348	SRX379890	SRR1033200	33807	32333	17212	16977	367827	363260
48490	SRP010181	SRS285210	SRX114845	SRR397370	28159	27407	1214	1205	48291	47416
48491	SRP003611	SRS115072	SRX027129	SRR066462	0	0	0	0	0	0
48492	SRP018853	SRS398133	SRX245575	SRR764979	0	0	0	0	0	0
48493	SRP067502	SRS1211107	SRX1488903	SRR3028174	39144	36907	13459	13321	221835	217379
48494	SRP050992	SRS784812	SRX802652	SRR1700128	31725	30267	12816	12624	218332	214334
48495	SRP061240	SRS993964	SRX1099448	SRR2105411	6	0	2	0	175	0
48496	SRP050892	SRS781983	SRX798715	SRR1696059	44654	41549	5923	5854	138277	133154
48497	SRP050331	SRS753949	SRX769799	SRR1664827	63729	61595	13066	13035	249086	245930
48498	SRP042161	SRS617050	SRX549297	SRR1294683	628	2	24	0	1198	2
48499	SRP045999	SRS693419	SRX690950	SRR1562733	81182	77256	16521	16480	321513	316428
48500	SRP067502	SRS1212420	SRX1490839	SRR3031709	33342	31299	13169	12986	227672	223259
48501	SRP067502	SRS1212858	SRX1491376	SRR3032293	17134	16224	1716	1704	40738	39542
48502	SRP005279	SRS377785	SRX207880	SRR627492	0	0	0	0	0	0
48503	SRP000729	SRS009810	SRX015684	SRR096521	3	0	0	0	4	0
48504	SRP010181	SRS285173	SRX114808	SRR397009	0	0	0	0	0	0
48505	SRP014809	SRS355516	SRX176040	SRR537049	20932	19873	1894	1877	47846	46292
48506	DRP002435	DRS016933	DRX019714	DRR028419	1838	1389	1045	1009	120682	118061
48507	SRP055475	SRS856638	SRX889791	SRR1817575	27893	26940	3094	3072	75918	74449
48508	SRP049820	SRS744517	SRX759869	SRR1652913	8241	7948	105	98	11197	10727
48509	SRP057196	SRS910405	SRX996097	SRR1974779	12187	11176	6293	6133	108364	105180
48510	SRP066834	SRS1184814	SRX1456576	SRR2967130	11881	11325	7697	7527	153181	149941
48511	SRP042161	SRS617385	SRX549538	SRR1294924	185	4	12	1	397	12
48512	SRP050331	SRS753956	SRX769806	SRR1664855	57201	55440	10790	10764	208106	205626
48513	SRP066834	SRS1184816	SRX1456574	SRR2967128	22530	21199	7084	6937	100829	97849
48514	SRP010181	SRS285219	SRX114854	SRR397379	0	0	0	0	0	0
48515	SRP001540	SRS008869	SRX014576	SRR031856	0	0	0	0	0	0
48516	SRP042161	SRS616955	SRX549202	SRR1294588	441	6	21	1	826	11
48517	SRP033566	SRS512132	SRX388245	SRR1044454	6	0	0	0	10	0
48518	SRP058120	SRS931871	SRX1021936	SRR2014609	1130	685	276	218	13042	11795
48519	SRP028526	SRS467235	SRX331695	SRR948077	3	0	0	0	3	0
48520	SRP049599	SRS738670	SRX753309	SRR1644011	50221	48025	10026	9983	228222	225331
48521	SRP007525	SRS362051	SRX185896	SRR567015	64751	62678	13040	13008	238899	235959
48522	SRP037775	SRS557545	SRX470403	SRR1168763	75126	72338	14394	14362	278071	274752
48523	SRP007525	SRS362050	SRX185895	SRR567011	69448	67122	16361	16326	290886	287474
48524	SRP055513	SRS857255	SRX890522	SRR1818581	0	0	0	0	0	0
48525	SRP001558	SRS009314	SRX014819	SRR032117	0	0	0	0	0	0
48526	SRP042161	SRS617224	SRX549448	SRR1294834	177	3	15	0	380	3
48527	SRP042161	SRS617195	SRX549417	SRR1294803	190	11	10	1	1177	22
48528	SRP067502	SRS1211275	SRX1489117	SRR3028631	28398	27234	10944	10785	177524	174482
48529	SRP042161	SRS616965	SRX549212	SRR1294598	315	3	8	0	471	4
48530	SRP019272	SRS401372	SRX249283	SRR772684	0	0	0	0	0	0
48531	SRP002487	SRS073141	SRX020781	SRR048968	13	0	0	0	13	0
48532	SRP029341	SRS474681	SRX341588	SRR959695	1050	469	661	393	618169	539809
48533	SRP003611	SRS115068	SRX027125	SRR066440	11128	10484	727	717	26060	25233
48534	SRP049820	SRS744564	SRX759916	SRR1652960	3550	3418	39	35	5113	4885
48535	SRP064458	SRS1098774	SRX1303837	SRR2557137	81409	78735	17953	17916	445906	442112
48536	SRP059643	SRS965795	SRX1065293	SRR2070000	19687	19150	1326	1311	44219	43298
48537	SRP002487	SRS073147	SRX020787	SRR048980	32	10	1	0	42	11
48538	SRP003611	SRS115066	SRX027123	SRR066424	8938	8437	645	636	21268	20547
48539	SRP033135	SRS504363	SRX379906	SRR1033216	23144	21835	4760	4714	91483	89289
48540	SRP042161	SRS617795	SRX549896	SRR1295282	26	0	0	0	28	0
48541	ERP011411	ERS806064	ERX1055097	ERR978168	50559	49284	6108	6092	136431	134831
48542	SRP060416	SRS979934	SRX1082655	SRR2088686	8910	8488	3763	3664	50530	49124
48543	SRP060416	SRS980175	SRX1082291	SRR2088322	2948	2767	1677	1638	25183	24621
48544	SRP066834	SRS1184317	SRX1457092	SRR2967646	8854	8353	4445	4312	62435	60520
48545	SRP060416	SRS980220	SRX1082244	SRR2088275	2390	2195	1667	1621	27506	26783
48546	SRP060416	SRS979945	SRX1082639	SRR2088670	8444	8087	2897	2837	43845	42911
48547	SRP001540	SRS008983	SRX014690	SRR031970	21554	20871	810	792	35556	34617
48548	SRP005279	SRS377793	SRX207888	SRR627500	0	0	0	0	0	0
48549	SRP028887	SRS471164	SRX336157	SRR953496	164	36	0	0	173	36
48550	SRP000599	SRS002154	SRX002649	SRR013578	20	2	2	0	59	2
48551	SRP032953	SRS502225	SRX376828	SRR1028929	19	4	0	0	29	4
48552	SRP000599	SRS002126	SRX002621	SRR013550	22	1	0	0	36	1
48553	SRP033566	SRS512106	SRX388219	SRR1044428	2	0	1	0	9	0
48554	SRP060416	SRS980006	SRX1082570	SRR2088601	8399	8097	1359	1337	26366	25693
48555	SRP060416	SRS980249	SRX1082214	SRR2088245	3941	3763	1910	1885	27145	26722
48556	SRP019272	SRS401238	SRX249149	SRR772443	3	2	0	0	7	3
48557	SRP060416	SRS980115	SRX1082352	SRR2088383	3561	3393	824	807	13614	13236
48558	SRP060416	SRS980077	SRX1082393	SRR2088424	6283	6070	583	570	15019	14655
48559	SRP060416	SRS979968	SRX1082612	SRR2088643	5760	5593	629	624	15502	15224
48560	SRP012461	SRS310735	SRX144104	SRR490370	4678	4413	836	823	37122	36430
48561	SRP060416	SRS980260	SRX1082203	SRR2088234	1817	1727	600	587	7831	7645
48562	SRP011422	SRS300022	SRX128894	SRR444046	1	0	1	0	6	0
48563	SRP012461	SRS310782	SRX144151	SRR490559	3999	3799	548	539	23541	23141
48564	SRP060416	SRS980335	SRX1082125	SRR2088156	2243	2162	536	521	8088	7891
48565	SRP011422	SRS300038	SRX128910	SRR444062	0	0	0	0	0	0
48566	SRP042161	SRS617725	SRX549818	SRR1295204	14	0	0	0	16	0
48567	SRP055569	SRS859119	SRX893273	SRR1821676	81	51	44	39	2371	2191
48568	SRP015789	SRS363943	SRX187585	SRR572540	4717	4568	114	111	7046	6867
48569	SRP015789	SRS363943	SRX187585	SRR572566	4503	4368	114	111	6679	6514
48570	SRP055569	SRS859374	SRX893018	SRR1821421	137	117	105	100	6648	6549
48571	SRP006574	SRS190683	SRX059618	SRR191623	0	0	0	0	0	0
48572	SRP015789	SRS363943	SRX187585	SRR572595	4387	4248	109	103	6550	6371
48573	SRP055569	SRS859254	SRX893138	SRR1821541	42	22	18	16	717	680
48574	SRP011422	SRS300043	SRX128915	SRR444067	1	0	0	0	1	0
48575	SRP055569	SRS859356	SRX893036	SRR1821439	68	42	40	35	2027	1919
48576	SRP012461	SRS310737	SRX144106	SRR490378	1534	1472	183	182	6260	6149
48577	SRP055569	SRS859303	SRX893089	SRR1821492	61	51	39	38	2009	1988
48578	SRP041736	SRS603375	SRX534658	SRR1275322	33	0	0	0	33	0
48579	SRP006574	SRS190673	SRX059608	SRR191613	0	0	0	0	0	0
48580	SRP006574	SRS190456	SRX059391	SRR191396	0	0	0	0	0	0
48581	SRP067502	SRS1211303	SRX1489151	SRR3028665	1596	1555	14	14	2017	1972
48582	SRP012461	SRS310785	SRX144154	SRR490569	1084	1035	118	115	3617	3520
48583	SRP012461	SRS310707	SRX144076	SRR490256	345	320	32	31	1124	1065
48584	SRP055569	SRS859178	SRX893214	SRR1821617	27	22	18	17	1020	968
48585	SRP055569	SRS859203	SRX893189	SRR1821592	46	45	33	33	949	947
48586	SRP055569	SRS935029	SRX1025685	SRR2019067	19	14	5	4	132	113
48587	SRP055569	SRS934984	SRX1025731	SRR2019113	16	12	7	6	196	186
48588	SRP006574	SRS190543	SRX059478	SRR191483	0	0	0	0	0	0
48589	SRP011422	SRS300042	SRX128914	SRR444066	0	0	0	0	0	0
48590	SRP012461	SRS310711	SRX144080	SRR490272	220	210	26	25	828	734
48591	SRP055569	SRS934937	SRX1025777	SRR2019159	6	4	3	2	245	104
48592	SRP041736	SRS603210	SRX534493	SRR1274225	0	0	0	0	0	0
48593	SRP033135	SRS504392	SRX379933	SRR1033243	79	78	2	2	107	106
48594	SRP032168	SRS496916	SRX371410	SRR1017532	0	0	0	0	0	0
48595	ERP003731	ERS199517	ERX295129	ERR321984	0	0	0	0	0	0
48596	SRP043085	SRS633773	SRX588234	SRR1374339	239981	153436	106033	101264	5313772	5118204
48597	SRP013450	SRS336159	SRX150771	SRR502788	261969	168036	132559	123856	34156214	33807749
48598	SRP048683	SRS716926	SRX725594	SRR1603662	247810	188223	183429	163171	36450812	35994510
48599	SRP045638	SRS686973	SRX683803	SRR2071356	413066	226499	201282	170346	17704890	17116310
48600	SRP043221	SRS637763	SRX599132	SRR1398546	316261	203218	152021	142774	48222201	47760176
48601	SRP048993	SRS736114	SRX750364	SRR1639251	374210	224209	181659	166943	46203513	45722271
48602	SRP055411	SRS852598	SRX885682	SRR1813227	230534	160723	132130	123680	22468732	22238440
48603	SRP056295	SRS876098	SRX959058	SRR1918719	346105	198479	164018	146649	28144422	27640654
48604	SRP050493	SRS778029	SRX794522	SRR1691639	427243	207273	180292	148318	28720232	27822288
48605	SRP042620	SRS624270	SRX559726	SRR1313075	238353	165813	112876	110193	8614160	8479673
48606	SRP009316	SRS281386	SRX110046	SRR387426	264202	169664	122639	116824	16672115	16392025
48607	ERP001948	ERS187292	ERX555759	ERR598796	307199	185026	144437	136468	28151840	27853207
48608	SRP034158	SRS515221	SRX392011	SRR1049828	223079	154940	131455	121013	16921257	16681394
48609	SRP003754	SRS352015	SRX171107	SRR527658	19349	15165	2896	2605	107424	52611
48610	SRP030639	SRS488630	SRX361685	SRR1004856	295667	182810	145078	137211	25781099	25500638
48611	SRP053004	SRS832928	SRX861640	SRR1782582	155200	96131	120081	82386	15254446	13186552
48612	SRP042286	SRS620762	SRX553469	SRR1299474	195739	125263	82395	79573	4348219	4208983
48613	SRP045638	SRS686965	SRX683795	SRR1554537	303912	213187	163131	156263	19663886	19446236
48614	SRP056784	SRS891365	SRX976178	SRR1949820	255091	174515	126760	121023	18189835	17948402
48615	SRP065153	SRS1028779	SRX1402127	SRR2872997	233084	169932	127623	123785	14993959	14839383
48616	SRP065153	SRS1028779	SRX1402125	SRR2872995	242538	173769	131989	127795	17358582	17187558
48617	SRP003754	SRS352001	SRX171093	SRR527629	1702	194	188	84	16320	853
48618	SRP049097	SRS724971	SRX737062	SRR1617447	264678	138211	76315	74750	1768473	1596909
48619	SRP008482	SRS265468	SRX099056	SRR349689	234748	170308	128081	124208	24292961	24118657
48620	SRP051844	SRS812756	SRX834766	SRR1747178	163455	137436	110918	103576	6687281	6574390
48621	SRP032833	SRS500732	SRX375495	SRR1027985	185957	50871	49419	27045	1898244	1147250
48622	SRP042199	SRS618698	SRX550974	SRR1296544	276889	179647	139166	130384	21940495	21638696
48623	SRP034875	SRS523854	SRX404152	SRR1067988	133625	116435	113844	104489	8001495	7834773
48624	SRP068290	SRS1256253	SRX1539788	SRR3096654	133325	117465	66326	65583	2450424	2405298
48625	SRP056295	SRS876298	SRX958859	SRR1918321	304296	184946	145611	133068	15940254	15588102
48626	ERP010372	ERS738098	ERX974145	ERR894742	216743	165148	117895	115561	10977923	10855867
48627	SRP056295	SRS876284	SRX958874	SRR1918352	285770	193072	143447	136271	16188059	15907709
48628	SRP043162	SRS635204	SRX592310	SRR1383362	204809	165694	117062	115179	15871431	15753516
48629	SRP028528	SRS467261	SRX331722	SRR948109	125568	115847	84134	83507	7787314	7753311
48630	SRP051583	SRS804236	SRX824627	SRR1735561	274618	185705	139659	134289	15303621	15099309
48631	SRP040998	SRS589592	SRX512221	SRR1220152	221113	179553	130200	125941	13485972	13357578
48632	SRP059275	SRS957172	SRX1054330	SRR2057556	179813	135470	90507	86615	9358690	9207210
48633	SRP057616	SRS920596	SRX1007711	SRR1993911	213614	160855	114373	112304	8640200	8538490
48634	SRP062230	SRS1027575	SRX1140585	SRR2153520	187439	143394	104596	101946	9700897	9573234
48635	SRP045624	SRS686831	SRX683667	SRR1554986	227914	167144	123915	120216	14580443	14431730
48636	SRP032775	SRS562504	SRX476789	SRR1177678	176317	127881	88285	83892	4607775	4485601
48637	SRP062444	SRS1036256	SRX1152953	SRR2166627	237320	153352	110801	107098	8171454	8006626
48638	SRP007862	SRS258079	SRX092365	SRR332172	131258	117669	81300	78960	9140400	9075640
48639	ERP000546	ERS025099	ERX011227	ERR030879	146010	131704	114558	108884	7733311	7638226
48640	SRP040472	SRS580290	SRX498534	SRR1201708	214363	156737	116826	114297	7469064	7350619
48641	SRP048759	SRS718927	SRX729601	SRR1608715	305385	192283	144071	134877	12219060	11922518
48642	SRP043008	SRS628841	SRX574877	SRR1346040	239557	180098	131369	129126	17403811	17273293
48643	SRP056197	SRS874635	SRX957215	SRR1916275	249195	175191	125099	121518	10813223	10645552
48644	SRP007862	SRS258078	SRX092364	SRR332171	187111	155844	102202	99996	4823386	4749088
48645	SRP018008	SRS212168	SRX218118	SRR650195	223863	172390	121163	118585	10153404	10027600
48646	SRP061405	SRS1008861	SRX1115311	SRR2123727	114583	105164	37944	37717	690001	675760
48647	SRP040070	SRS573727	SRX490346	SRR1193405	230682	175767	127215	125344	15691584	15570947
48648	SRP029880	SRS478671	SRX347894	SRR975558	293288	206458	147346	143512	14443365	14250502
48649	SRP065451	SRS1139492	SRX1395017	SRR2850567	265598	192637	138837	136012	11324046	11187860
48650	SRP059959	SRS975903	SRX1077052	SRR2082500	163497	109255	64223	60754	3606824	3492750
48651	SRP043960	SRS651958	SRX643080	SRR1503208	285382	189607	138240	133750	12320481	12124800
48652	SRP055860	SRS863921	SRX900860	SRR1836499	265544	180022	134219	128422	13641979	13440721
48653	ERP009437	ERS653507	ERX696444	ERR752762	236544	181613	124971	122672	10531926	10399419
48654	SRP052740	SRS824634	SRX849832	SRR1768939	245101	180684	124580	120763	14001086	13837191
48655	SRP047082	SRS700529	SRX700345	SRR1574520	187972	151759	108585	106854	13935533	13831155
48656	SRP064454	SRS1098718	SRX1303815	SRR2557116	146637	115396	74986	72372	3272135	3195164
48657	SRP032775	SRS499984	SRX374616	SRR1026922	150180	115390	83868	80277	3302072	3210883
48658	ERP009437	ERS653442	ERX696249	ERR752567	240887	185847	130892	128340	11595708	11453710
48659	SRP040070	SRS573374	SRX489965	SRR1193015	222423	173390	125326	123542	14848094	14737043
48660	SRP068318	SRS1245405	SRX1527588	SRR3097378	225628	170485	121879	119649	13383130	13260733
48661	SRP062178	SRS1025398	SRX1137085	SRR2149844	191384	147915	89266	87124	6951795	6843574
48662	SRP058722	SRS945506	SRX1038747	SRR2040372	210234	171008	114707	113028	5811235	5731699
48663	ERP009437	ERS653508	ERX696447	ERR752765	208627	166422	113480	111613	9571367	9457645
48664	SRP055874	SRS865005	SRX902287	SRR1839802	178668	144674	101383	98625	9648687	9540741
48665	SRP007596	SRS254476	SRX085424	SRR317202	24114	16090	11717	10498	1251466	1216130
48666	SRP041538	SRS598658	SRX528961	SRR1265572	160948	143631	130617	124356	9918274	9814047
48667	SRP014574	SRS406223	SRX258066	SRR801425	276316	196282	141083	137884	10822518	10661990
48668	SRP052879	SRS828620	SRX856364	SRR1776528	180452	148059	111963	109075	12929727	12835135
48669	SRP047194	SRS702045	SRX702181	SRR1576480	250712	191635	135411	133679	7003989	6905569
48670	SRP029262	SRS473918	SRX340184	SRR957938	226399	180481	124353	122779	11725893	11627216
48671	SRP030041	SRS484939	SRX356745	SRR998465	207666	156993	107976	106117	6869594	6762221
48672	SRP040472	SRS580325	SRX498617	SRR1201784	160624	132200	109595	104104	5551375	5442877
48673	SRP063620	SRS1065101	SRX1225216	SRR2353144	155844	129023	80271	78299	5949187	5877168
48674	SRP044286	SRS659544	SRX651778	SRR1514132	122776	91295	46714	45277	866229	805833
48675	ERP010930	ERS785314	ERX1031422	ERR952452	135352	104885	41816	41166	684417	634281
48676	SRP052201	SRS817738	SRX841199	SRR1756570	220576	167490	117309	115410	9138122	9018955
48677	SRP044286	SRS659547	SRX651781	SRR1514135	93681	70172	36338	33982	672388	613181
48678	SRP048759	SRS718922	SRX729597	SRR1608687	253616	167239	120597	114164	7416987	7211615
48679	SRP040328	SRS579294	SRX497268	SRR1200505	217053	156028	105100	101366	5147486	5007564
48680	ERP004094	ERS384087	ERX421695	ERR455340	214224	158183	108167	105106	8436795	8298005
48681	SRP052874	SRS827851	SRX854038	SRR1774212	191010	147141	101494	99621	5768937	5683175
48682	ERP001942	ERS185127	ERX163109	ERR188265	200024	154498	104763	103173	8935233	8821929
48683	ERP001942	ERS185454	ERX162737	ERR188122	191941	151741	100843	99320	8669783	8549468
48684	SRP065202	SRS1124800	SRX1361309	SRR2749735	173079	133667	80375	78642	8319031	8236778
48685	SRP007461	SRS353553	SRX174328	SRR534329	141738	112576	61230	60253	2037532	1985399
48686	SRP029880	SRS478694	SRX347917	SRR975581	250149	189110	127893	125109	8758566	8599800
48687	SRP052740	SRS824646	SRX849844	SRR1768982	205744	163241	113813	112413	7411842	7333799
48688	SRP017631	SRS435909	SRX294956	SRR882006	115028	102458	46935	46510	1647714	1625645
48689	ERP001942	ERS185439	ERX163168	ERR188279	201698	155575	102333	100757	7688594	7571323
48690	SRP052740	SRS824614	SRX849812	SRR1768885	222930	177319	115828	113564	11109271	10991222
48691	SRP048759	SRS718893	SRX729567	SRR1608552	220415	159223	113190	109632	7548020	7411479
48692	SRP043080	SRS633569	SRX587777	SRR1373449	215656	139473	87285	80290	3751556	3543882
48693	SRP047082	SRS843816	SRX873946	SRR1799890	187157	151596	101730	100448	9227408	9137015
48694	ERP001458	ERS140923	ERX103448	ERR127308	189642	147460	102562	100659	9134710	9044740
48695	SRP058626	SRS943783	SRX1036658	SRR2037287	179393	154857	104652	103294	7603073	7544226
48696	SRP057064	SRS901469	SRX986576	SRR1964653	85038	76848	15183	15069	335286	323892
48697	SRP007461	SRS214595	SRX082569	SRR307905	193335	146269	92710	90973	7572929	7483690
48698	ERP001942	ERS185110	ERX163163	ERR188319	168611	139729	90439	89454	6638957	6564571
48699	SRP045592	SRS688762	SRX685929	SRR1556525	177948	146669	93959	93040	5635551	5573378
48700	SRP041538	SRS598605	SRX528908	SRR1265519	128838	118318	108263	103787	7251670	7172125
48701	SRP041538	SRS598671	SRX528975	SRR1265586	196051	169800	119009	117365	6508185	6444225
48702	SRP036848	SRS554938	SRX467273	SRR1164833	83241	78789	19218	19113	340624	333971
48703	ERP004402	ERS374638	ERX352926	ERR380552	220119	164055	117416	115568	9307238	9205962
48704	SRP066895	SRS1186106	SRX1458643	SRR2969262	150619	126716	70534	69962	2713675	2675631
48705	SRP040275	SRS577026	SRX494811	SRR1198342	206941	173540	121888	120283	6172456	6103810
48706	ERP003259	ERS252028	ERX269431	ERR296103	213142	172331	112263	111030	6571719	6496650
48707	SRP041538	SRS598766	SRX529069	SRR1265680	222090	186547	133628	131929	8197202	8124323
48708	ERP001942	ERS185106	ERX162850	ERR188238	173732	140989	89459	88363	6619524	6531991
48709	SRP041338	SRS595454	SRX523294	SRR1258226	204914	155906	107763	106155	6389108	6280334
48710	SRP063867	SRS1074367	SRX1261788	SRR2453368	218566	173100	120195	118375	7612278	7520058
48711	SRP026537	SRS454729	SRX317744	SRR925737	165393	141152	101944	99494	6313043	6247333
48712	SRP041338	SRS595446	SRX523286	SRR1258218	196916	152180	103647	102289	5565066	5463122
