project	sample	experiment	run	read count as reported by SRA	reads aligned	proportion of reads reported by SRA aligned	paired-end	SRA misreported paired-end
SRP028530	SRS467588	SRX332579	SRR949038	101373602	97402424	0.960826310581	1	0
SRP048683	SRS716934	SRX725600	SRR1603668	332151390	319129508	0.960795340944	1	0
SRP028530	SRS467588	SRX332561	SRR949032	131874258	126703285	0.960788609707	1	0
SRP028530	SRS467588	SRX332559	SRR949030	95650152	91898235	0.960774584028	1	0
SRP060355	SRS979111	SRX1081369	SRR2087374	40580806	38978196	0.960508177191	1	0
SRP028530	SRS467294	SRX332173	SRR948506	106632452	102420347	0.960498845136	1	0
SRP059579	SRS965761	SRX1065912	SRR2070628	85076216	81711836	0.960454517629	1	0
SRP028530	SRS467588	SRX332545	SRR949011	135344252	129975012	0.960329013455	1	0
SRP040998	SRS589586	SRX512215	SRR1220146	104359694	100207159	0.960209398468	1	1
SRP042184	SRS618268	SRX550531	SRR1296020	328426594	315304220	0.960044727681	1	0
SRP048683	SRS716932	SRX725601	SRR1603669	331896846	318620250	0.959997824143	1	0
SRP044271	SRS659286	SRX651485	SRR1513817	203671374	195517481	0.959965444137	1	0
SRP060355	SRS979139	SRX1081341	SRR2087346	50264180	48248258	0.959893466878	1	0
SRP060355	SRS979140	SRX1081340	SRR2087345	47195944	45300540	0.959839684529	1	0
SRP048683	SRS716931	SRX725599	SRR1603667	334493954	321045074	0.959793353993	1	0
SRP040998	SRS589590	SRX512219	SRR1220150	103683992	99502306	0.959668933272	1	1
SRP040998	SRS589610	SRX512239	SRR1220170	92781350	89034599	0.959617412336	1	1
SRP028530	SRS467588	SRX332577	SRR949036	133975748	128563237	0.959600815216	1	0
SRP040998	SRS589596	SRX512225	SRR1220156	103260098	99087437	0.959590770483	1	1
SRP040998	SRS589594	SRX512223	SRR1220154	103965766	99761227	0.959558428108	1	1
SRP028530	SRS467588	SRX332547	SRR949012	125859174	120760922	0.959492408555	1	0
SRP040998	SRS589592	SRX512221	SRR1220152	104017928	99796185	0.959413313828	1	1
SRP060355	SRS979127	SRX1081353	SRR2087358	37516592	35992978	0.959388262132	1	0
SRP060355	SRS979151	SRX1081329	SRR2087334	44323426	42521870	0.959354315255	1	0
SRP028530	SRS467588	SRX332555	SRR949013	102540730	98371659	0.95934229257	1	0
SRP019980	SRS266260	SRX254950	SRR796733	47482002	45544551	0.959196097081	1	0
SRP060355	SRS979162	SRX1081318	SRR2087323	28545210	27379269	0.959154583203	1	0
SRP060355	SRS979155	SRX1081325	SRR2087330	52085662	49952010	0.95903571313	1	0
SRP045711	SRS688186	SRX685308	SRR1556224	68559478	65739903	0.958874030517	1	1
SRP040998	SRS589607	SRX512236	SRR1220167	92781162	88959638	0.958811423379	1	1
SRP040998	SRS589612	SRX512241	SRR1220172	94524382	90625700	0.958754747532	1	1
SRP037778	SRS557582	SRX470440	SRR1168840	22735358	21796055	0.958685365764	1	0
SRP028530	SRS467588	SRX332563	SRR949034	97056086	93039672	0.958617597664	1	0
SRP040998	SRS589601	SRX512229	SRR1220160	103013940	98749770	0.958605893532	1	1
SRP019980	SRS266260	SRX254950	SRR796732	41552980	39830647	0.958550915001	1	0
SRP060355	SRS979131	SRX1081349	SRR2087354	51804356	49650073	0.958415022088	1	0
SRP060355	SRS979143	SRX1081337	SRR2087342	41049146	39341765	0.958406418492	1	0
SRP060253	SRS977242	SRX1078832	SRR2084699	63208728	60575116	0.958334678084	1	0
SRP060253	SRS977241	SRX1078835	SRR2084712	47681232	45691808	0.958276581444	1	0
SRP037778	SRS557585	SRX470443	SRR1168859	39315560	37673624	0.95823699319	1	0
SRP050089	SRS749157	SRX764798	SRR1658437	185444666	177682470	0.958142791769	1	0
SRP048683	SRS716936	SRX725604	SRR1603672	346882942	332312173	0.957995141197	1	0
SRP060355	SRS979116	SRX1081364	SRR2087369	53410366	51165634	0.957971978698	1	0
SRP044271	SRS659289	SRX651488	SRR1513820	215252374	206201471	0.957952133898	1	0
SRP059579	SRS965781	SRX1065933	SRR2070736	88090604	84378608	0.957861612573	1	0
SRP045638	SRS686970	SRX683800	SRR1554542	117213992	112246543	0.95762068235	1	0
SRP045638	SRS686971	SRX683801	SRR1554543	90513960	86657048	0.957388760806	1	0
SRP044271	SRS659285	SRX651484	SRR1513816	212701168	203605325	0.957236515974	1	0
SRP048683	SRS716933	SRX725602	SRR1603670	353482268	338362548	0.957226369273	1	0
SRP036595	SRS552573	SRX464122	SRR1161300	30107182	28819272	0.957222499269	1	0
SRP045711	SRS688179	SRX685301	SRR1556217	87191206	83460052	0.957207221104	1	1
SRP037778	SRS557586	SRX470444	SRR1168866	32123222	30741010	0.95697156406	1	0
SRP060253	SRS977242	SRX1078829	SRR2084667	66603910	63729781	0.956847443341	1	0
SRP059579	SRS964324	SRX1064209	SRR2068830	91732138	87752415	0.956615826397	1	0
SRP060355	SRS979114	SRX1081366	SRR2087371	40260414	38512861	0.956593764783	1	0
SRP060355	SRS979124	SRX1081356	SRR2087361	41206464	39415859	0.956545531303	1	0
SRP060355	SRS979118	SRX1081362	SRR2087367	35264656	33732215	0.956544564053	1	0
SRP042184	SRS618269	SRX550532	SRR1296021	280378980	268178565	0.956485985504	1	0
SRP042184	SRS618270	SRX550533	SRR1296022	270813394	258985841	0.95632581969	1	0
SRP060253	SRS977241	SRX1078834	SRR2084711	71661818	68527048	0.956256063724	1	0
SRP060355	SRS979184	SRX1081296	SRR2087301	49692126	47508577	0.95605845079	1	0
SRP063477	SRS1060324	SRX1207768	SRR2305538	128669392	122990592	0.95586518354	1	0
SRP045638	SRS686978	SRX683808	SRR1554550	133953482	128020540	0.955708937824	1	0
SRP048683	SRS716925	SRX725593	SRR1603661	324097490	309733557	0.955680209063	1	0
SRP045655	SRS829462	SRX857512	SRR1777880	40435042	38640426	0.955617308373	1	0
SRP037778	SRS557584	SRX470442	SRR1168852	33555534	32065908	0.955607143668	1	0
SRP060355	SRS979152	SRX1081328	SRR2087333	48080512	45926114	0.955191866509	1	0
SRP060355	SRS979129	SRX1081351	SRR2087356	61060414	58322519	0.955160883777	1	0
SRP045638	SRS686976	SRX683806	SRR1554548	337329674	322185803	0.955106614783	1	0
SRP060355	SRS979115	SRX1081365	SRR2087370	45033580	43007896	0.955018366295	1	0
SRP057446	SRS916574	SRX1002659	SRR1983904	32861470	31381887	0.954975142621	1	0
SRP044271	SRS659284	SRX651483	SRR1513815	198788634	189814213	0.954854456115	1	0
SRP063477	SRS1060355	SRX1207736	SRR2305506	142514810	136060160	0.954708917621	1	0
SRP060355	SRS979172	SRX1081307	SRR2087312	50414016	48125132	0.954598260928	1	0
SRP037778	SRS557583	SRX470441	SRR1168845	36710672	35043229	0.954578793872	1	0
SRP060253	SRS977241	SRX1078833	SRR2084700	45553892	43484219	0.95456649456	1	0
SRP063477	SRS1060325	SRX1207767	SRR2305537	129970686	124063670	0.954551167022	1	0
SRP060253	SRS977242	SRX1078828	SRR2084666	58706380	56033580	0.954471728626	1	0
SRP036848	SRS554935	SRX467270	SRR1164830	35460624	33845445	0.95445147835	1	0
SRP048683	SRS716935	SRX725603	SRR1603671	320669716	306051705	0.954414120603	1	0
SRP033351	SRS508575	SRX384353	SRR1039516	60086048	57341994	0.954331261727	1	0
SRP060355	SRS979147	SRX1081333	SRR2087338	38698964	36916985	0.953952798323	1	0
SRP063477	SRS1060376	SRX1207715	SRR2305476	130472082	124447112	0.953821768553	1	0
SRP044271	SRS659283	SRX651482	SRR1513814	196458772	187369639	0.953735163325	1	0
SRP063477	SRS1060354	SRX1207738	SRR2305508	137739142	131349832	0.95361296791	1	0
SRP063477	SRS1060340	SRX1207751	SRR2305521	130815886	124738168	0.953539908754	1	0
SRP063477	SRS1060368	SRX1207722	SRR2305486	132776926	126595378	0.953444109709	1	0
SRP042184	SRS618260	SRX550522	SRR1296023	383314292	365439784	0.953368532369	1	0
SRP063477	SRS1060358	SRX1207733	SRR2305503	134866096	128569548	0.953312595332	1	0
SRP042184	SRS618271	SRX550534	SRR1296012	375351540	357799254	0.953237740812	1	0
SRP052896	SRS950020	SRX1044602	SRR2046295	142896980	136207787	0.953188702798	1	0
SRP056792	SRS916809	SRX1002922	SRR1984291	36569976	34857324	0.953167811759	1	0
SRP036848	SRS554914	SRX467249	SRR1164809	55573146	52967000	0.953104220517	1	0
SRP019980	SRS266260	SRX254950	SRR796731	44080604	42005797	0.95293152063	1	0
SRP040998	SRS589599	SRX512228	SRR1220159	91554780	87241701	0.95289072837	1	1
SRP044271	SRS659288	SRX651486	SRR1513818	196839258	187564667	0.952882412308	1	0
SRP037553	SRS557238	SRX470006	SRR1168335	192679262	183595284	0.952854407341	1	0
SRP063477	SRS1060342	SRX1207749	SRR2305519	133944706	127625770	0.952824294526	1	0
SRP063477	SRS1060346	SRX1207745	SRR2305515	134555814	128203162	0.952787978378	1	0
SRP057446	SRS916571	SRX1002656	SRR1983897	29320734	27935976	0.952772055434	1	0
SRP063477	SRS1060333	SRX1207758	SRR2305528	149284940	142226666	0.952719450468	1	0
SRP063477	SRS1060343	SRX1207748	SRR2305518	120635536	114911690	0.952552571242	1	0
SRP037553	SRS556695	SRX469403	SRR1167694	241690526	230214217	0.95251651279	1	0
SRP060355	SRS979120	SRX1081360	SRR2087365	44763696	42636510	0.952479661197	1	0
SRP060355	SRS979166	SRX1081314	SRR2087319	37414258	35633983	0.952417204158	1	0
SRP040998	SRS589591	SRX512220	SRR1220151	103458920	98531442	0.952372613207	1	1
SRP063477	SRS1060335	SRX1207757	SRR2305527	148365596	141293878	0.952335863632	1	0
SRP057446	SRS916574	SRX1002659	SRR1983905	29383742	27981818	0.952289126416	1	0
SRP063477	SRS1060361	SRX1207730	SRR2305498	109620396	104376806	0.952165927224	1	0
SRP045638	SRS686977	SRX683807	SRR1554549	112690326	107295935	0.952130842181	1	0
SRP063477	SRS1060369	SRX1207723	SRR2305488	129716976	123498786	0.952063406103	1	0
SRP045638	SRS686973	SRX683803	SRR1554545	113026590	107605225	0.952034605308	1	0
SRP048683	SRS716926	SRX725594	SRR1603662	345645546	329059698	0.952014865541	1	0
SRP045638	SRS686975	SRX683805	SRR1554547	128794436	122607835	0.951965308501	1	0
SRP037778	SRS557587	SRX470445	SRR1168873	36588706	34831121	0.951963728917	1	0
SRP060355	SRS979117	SRX1081363	SRR2087368	42694334	40642131	0.951932661603	1	0
SRP063477	SRS1060349	SRX1207742	SRR2305512	137787670	131161104	0.951907409422	1	0
SRP052896	SRS828853	SRX856676	SRR1777846	110347038	105028607	0.951802684545	1	0
SRP045638	SRS686968	SRX683798	SRR1554540	107932340	102719154	0.95169949989	1	0
SRP056792	SRS916807	SRX1002920	SRR1984289	38472498	36603267	0.95141383853	1	0
SRP063477	SRS1060377	SRX1207714	SRR2305474	128301842	122065412	0.951392513913	1	0
SRP040998	SRS589589	SRX512218	SRR1220149	102605724	97611548	0.95132653613	1	1
SRP036848	SRS554977	SRX467312	SRR1164872	110146296	104778370	0.951265487856	1	0
SRP033291	SRS498594	SRX373176	SRR1033612	66636938	63389189	0.951262031278	1	0
SRP063477	SRS1060363	SRX1207728	SRR2305495	152424118	144991396	0.951236575304	1	0
SRP057446	SRS916572	SRX1002657	SRR1983902	32073490	30509456	0.951235927241	1	0
SRP057446	SRS916571	SRX1002656	SRR1983896	31369478	29836455	0.951130108062	1	0
SRP063477	SRS1060326	SRX1207766	SRR2305536	138937664	132136006	0.951045254367	1	0
SRP019980	SRS266260	SRX254950	SRR796736	42490274	40408132	0.950997209385	1	0
SRP063477	SRS1060336	SRX1207755	SRR2305525	129820036	123444058	0.95088602502	1	0
SRP063477	SRS1060364	SRX1207727	SRR2305494	119570236	113694242	0.950857385612	1	0
SRP045711	SRS688182	SRX685304	SRR1556220	141526084	134569984	0.950849343079	1	1
SRP060355	SRS979169	SRX1081310	SRR2087315	39058204	37134875	0.950757362013	1	0
SRP060355	SRS979113	SRX1081367	SRR2087372	64819122	61624417	0.950713540983	1	0
SRP060355	SRS979128	SRX1081352	SRR2087357	52923600	50309550	0.950607101558	1	0
SRP063477	SRS1060328	SRX1207762	SRR2305532	136514244	129760484	0.950527067344	1	0
SRP063477	SRS1060360	SRX1207731	SRR2305500	130888884	124399666	0.950421931934	1	0
SRP063477	SRS1060351	SRX1207739	SRR2305509	132587742	125977778	0.950146492426	1	0
SRP063477	SRS1060359	SRX1207732	SRR2305501	135782790	129008488	0.950109273789	1	0
SRP019980	SRS266260	SRX254950	SRR796735	41807992	39713730	0.94990761575	1	0
SRP063477	SRS1060337	SRX1207754	SRR2305524	130682352	124132082	0.949876399531	1	0
SRP063477	SRS1060366	SRX1207725	SRR2305491	126069586	119736520	0.94976531453	1	0
SRP052896	SRS950083	SRX1044720	SRR2046425	132140098	125502051	0.949765081906	1	0
SRP063477	SRS1060367	SRX1207724	SRR2305489	136429514	129571656	0.949733325298	1	0
SRP052896	SRS950088	SRX1044725	SRR2046435	102622894	97450024	0.949593411388	1	0
SRP060355	SRS979188	SRX1081292	SRR2087297	40759168	38698688	0.949447447014	1	0
SRP052896	SRS950082	SRX1044718	SRR2046423	134626212	127802980	0.949317210232	1	0
SRP057446	SRS916570	SRX1002655	SRR1983893	27093026	25717881	0.949243580248	1	0
SRP063477	SRS1060345	SRX1207746	SRR2305516	152702728	144919536	0.949030432515	1	0
SRP057446	SRS916572	SRX1002657	SRR1983900	29818466	28297608	0.948996101946	1	0
SRP056792	SRS916787	SRX1002876	SRR1984211	139382734	132244531	0.948787035559	1	0
SRP057446	SRS916570	SRX1002655	SRR1983894	30215304	28667574	0.948776619954	1	0
SRP056792	SRS916798	SRX1002894	SRR1984262	133853640	126981736	0.948661059946	1	0
SRP063477	SRS1060353	SRX1207737	SRR2305507	130422532	123724874	0.948646465474	1	0
SRP057446	SRS916574	SRX1002659	SRR1983903	20869652	19797567	0.948629474032	1	0
SRP060355	SRS979133	SRX1081347	SRR2087352	56685236	53772519	0.948615950016	1	0
SRP060355	SRS979146	SRX1081334	SRR2087339	42384374	40203595	0.948547570857	1	0
SRP044271	SRS659290	SRX651489	SRR1513821	118339852	112249362	0.948533905552	1	0
SRP033291	SRS506986	SRX380252	SRR1033621	10150362	9626512	0.948391003198	1	0
SRP060355	SRS979189	SRX1081291	SRR2087286	49578024	47015969	0.948322768975	1	0
SRP045638	SRS686972	SRX683802	SRR1554544	88664912	84075850	0.948242637403	1	0
SRP063477	SRS1060362	SRX1207729	SRR2305497	122374970	116039826	0.948231701303	1	0
SRP050089	SRS749159	SRX764800	SRR1658439	274298818	260036140	0.948003137221	1	0
SRP052896	SRS829450	SRX857500	SRR1777866	144836490	137305235	0.948001674164	1	0
SRP057446	SRS916571	SRX1002656	SRR1983899	30689936	29084744	0.947696469618	1	0
SRP060355	SRS979130	SRX1081350	SRR2087355	60203236	57051804	0.947653445074	1	0
SRP052896	SRS950093	SRX1044729	SRR2046443	137994268	130769966	0.947647810995	1	0
SRP063477	SRS1060372	SRX1207719	SRR2305482	126966516	120318956	0.947643203819	1	0
SRP036848	SRS554940	SRX467275	SRR1164835	76598184	72586275	0.947623967169	1	0
SRP065120	SRS1128620	SRX1366805	SRR2761449	108884464	103171210	0.947529208575	1	0
SRP065120	SRS1128611	SRX1366803	SRR2761447	116962238	110817047	0.947460042616	1	0
SRP063477	SRS1060370	SRX1207721	SRR2305485	122047790	115618150	0.947318669187	1	0
SRP063477	SRS1060378	SRX1207713	SRR2305472	125434500	118810064	0.947188086212	1	0
SRP052896	SRS950089	SRX1044726	SRR2046437	147094850	139302757	0.947026744988	1	0
SRP052896	SRS829463	SRX857513	SRR1777876	159079436	150649997	0.947011133482	1	0
SRP052896	SRS829453	SRX857503	SRR1777869	131667230	124687148	0.946986945803	1	0
SRP063477	SRS1060348	SRX1207743	SRR2305513	134819318	127667974	0.946956088296	1	0
SRP052896	SRS950090	SRX1044727	SRR2046439	122864350	116346848	0.946953676962	1	0
SRP063477	SRS1060320	SRX1207770	SRR2305540	124476060	117871086	0.946937796714	1	0
SRP063477	SRS1060339	SRX1207752	SRR2305522	122715630	116201354	0.946915678141	1	0
SRP036848	SRS554919	SRX467254	SRR1164814	24025456	22748382	0.946844963109	1	0
SRP059950	SRS973957	SRX1075707	SRR2081129	194064884	183745578	0.946825485439	1	0
SRP060355	SRS979154	SRX1081326	SRR2087331	93011610	88042217	0.946572336507	1	0
SRP060355	SRS979157	SRX1081323	SRR2087328	39676578	37540473	0.94616206569	1	0
SRP052896	SRS829445	SRX857495	SRR1777862	111123650	105134189	0.94610093351	1	0
SRP052896	SRS950084	SRX1044721	SRR2046426	157711360	149196566	0.946010268379	1	0
SRP057446	SRS916570	SRX1002655	SRR1983895	29512338	27918524	0.945994993687	1	0
SRP057446	SRS916572	SRX1002657	SRR1983901	28341052	26808020	0.945907724244	1	0
SRP063477	SRS1060341	SRX1207750	SRR2305520	96747392	91500054	0.94576248629	1	0
SRP060355	SRS979164	SRX1081316	SRR2087321	36206076	34242097	0.945755541142	1	0
SRP052896	SRS950086	SRX1044723	SRR2046431	130320830	123250904	0.94574983907	1	0
SRP039909	SRS568486	SRX484185	SRR1186916	125566094	118733060	0.945582172844	1	0
SRP052896	SRS829468	SRX857518	SRR1777882	124600154	117797042	0.945400452715	1	0
SRP063477	SRS1060327	SRX1207763	SRR2305533	127752408	120750100	0.945188446076	1	0
SRP036848	SRS554988	SRX467323	SRR1164883	66191168	62560931	0.945155266032	1	0
SRP060355	SRS979175	SRX1081305	SRR2087310	25602584	24193472	0.944962117886	1	0
SRP052896	SRS950085	SRX1044722	SRR2046430	129107260	121957675	0.944622905017	1	0
SRP052896	SRS829466	SRX857516	SRR1777878	197639938	186693370	0.944613583111	1	0
SRP063477	SRS1060329	SRX1207764	SRR2305534	131432924	124139549	0.944508767073	1	0
SRP052896	SRS950094	SRX1044730	SRR2046444	165173828	155991049	0.944405363058	1	0
SRP066394	SRS1168871	SRX1438200	SRR2924888	63567382	60030321	0.944357296325	1	0
SRP052896	SRS829449	SRX857498	SRR1777864	136467020	128812922	0.943912470573	1	0
SRP039909	SRS568484	SRX484183	SRR1186914	112877412	106531608	0.943781453813	1	0
SRP044271	SRS659296	SRX651487	SRR1513819	202959348	191543135	0.943751233375	1	0
SRP052896	SRS950092	SRX1044728	SRR2046441	142216946	134186051	0.943530674608	1	0
SRP052896	SRS829469	SRX857519	SRR1777883	134346810	126756879	0.943504940683	1	0
SRP063477	SRS1060344	SRX1207747	SRR2305517	147605328	139253309	0.943416547945	1	0
SRP063477	SRS1060357	SRX1207734	SRR2305504	132448510	124944430	0.943343417	1	0
SRP065120	SRS1128395	SRX1366622	SRR2761446	3044424	2871751	0.943282210362	1	0
SRP066394	SRS1168886	SRX1438218	SRR2924900	60027044	56617645	0.943202283957	1	0
SRP063477	SRS1060350	SRX1207741	SRR2305511	132983528	125414356	0.943081883043	1	0
SRP060355	SRS979144	SRX1081336	SRR2087341	33588998	31676339	0.94305697955	1	0
SRP063477	SRS1060365	SRX1207726	SRR2305492	131693572	124185432	0.942987802017	1	0
SRP052896	SRS829474	SRX857524	SRR1777888	122242010	115263084	0.942908939406	1	0
ERP012838	ERS934722	ERX1159183	ERR1079178	21163132	19953578	0.942846172296	1	0
SRP060355	SRS979145	SRX1081335	SRR2087340	75229096	70902476	0.942487412051	1	0
SRP065120	SRS1128624	SRX1366807	SRR2761451	147009400	138539250	0.942383616286	1	0
SRP063477	SRS1060347	SRX1207744	SRR2305514	140751788	132640406	0.942371019827	1	0
SRP063477	SRS1060330	SRX1207761	SRR2305531	119854238	112941713	0.94232556883	1	0
SRP063477	SRS1060318	SRX1207765	SRR2305535	119148568	112275541	0.942315488005	1	0
SRP060355	SRS979192	SRX1081288	SRR2087283	36056246	33975402	0.942288944889	1	0
SRP060355	SRS979193	SRX1081287	SRR2087296	33276962	31352542	0.942169600699	1	0
SRP060355	SRS979148	SRX1081332	SRR2087337	45343450	42711256	0.941949851632	1	0
SRP039909	SRS568485	SRX484184	SRR1186915	136154790	128241826	0.941882588192	1	0
SRP058722	SRS945517	SRX1038736	SRR2040361	85769518	80778514	0.941809116847	1	0
ERP005938	ERS465506	ERX484750	ERR519515	51268190	48280529	0.941724859021	1	0
SRP042184	SRS618273	SRX550536	SRR1296025	275660402	259590552	0.941704177011	1	0
SRP052896	SRS829467	SRX857517	SRR1777881	143935724	135527451	0.941583140263	1	0
SRP039909	SRS568490	SRX484189	SRR1186920	136178772	128205722	0.941451594232	1	0
SRP052896	SRS829477	SRX857528	SRR1777893	96510352	90855704	0.941408896737	1	0
SRP052896	SRS950100	SRX1044735	SRR2046452	128130864	120623226	0.941406482672	1	0
SRP063477	SRS1060375	SRX1207716	SRR2305477	131563034	123853504	0.941400484881	1	0
SRP056792	SRS916785	SRX1002872	SRR1984207	136104460	128120680	0.941340790743	1	0
SRP039909	SRS568480	SRX484179	SRR1186910	127569742	120078728	0.941279069139	1	0
SRP058722	SRS945516	SRX1038737	SRR2040362	93398850	87912447	0.941258345258	1	0
SRP058722	SRS945515	SRX1038738	SRR2040363	87116972	81998568	0.941246764178	1	0
SRP063477	SRS1060373	SRX1207718	SRR2305480	130267716	122604833	0.94117588582	1	0
SRP058722	SRS945519	SRX1038734	SRR2040359	99126810	93289496	0.94111266165	1	0
ERP004209	ERS363579	ERX333831	ERR361060	167462166	157583847	0.94101163722	1	0
SRP052896	SRS950087	SRX1044724	SRR2046433	153254946	144208806	0.940973259029	1	0
SRP052896	SRS829464	SRX857514	SRR1777877	149563178	140677430	0.94058866548	1	0
SRP063477	SRS1060332	SRX1207759	SRR2305529	122185330	114894376	0.940328728498	1	0
SRP052896	SRS950095	SRX1044731	SRR2046446	87185694	81946917	0.939912424164	1	0
SRP052896	SRS829473	SRX857523	SRR1777885	129535494	121727644	0.939724242685	1	0
SRP039909	SRS568492	SRX484191	SRR1186922	139121982	130710636	0.939539777402	1	0
SRP039909	SRS568496	SRX484195	SRR1186926	164443356	154427966	0.939095198227	1	0
SRP039909	SRS568482	SRX484181	SRR1186912	155871784	146361236	0.938984800482	1	0
SRP052896	SRS829471	SRX857521	SRR1777884	103569640	97245001	0.938933465444	1	0
SRP057446	SRS916569	SRX1002653	SRR1983890	26362568	24746861	0.938712078429	1	0
SRP036848	SRS554937	SRX467272	SRR1164832	36858192	34594278	0.938577725136	1	0
SRP052896	SRS829475	SRX857525	SRR1777890	115381560	108264610	0.938318133331	1	0
SRP039909	SRS568483	SRX484182	SRR1186913	157541128	147785112	0.938073212222	1	0
SRP041736	SRS603361	SRX534644	SRR1275294	369074	346130	0.937833605185	1	0
SRP060355	SRS979170	SRX1081311	SRR2087316	25595698	24001700	0.937723987836	1	0
SRP060355	SRS979160	SRX1081320	SRR2087325	18158208	17026663	0.93768410407	1	0
SRP060355	SRS979202	SRX1081278	SRR2087287	42764600	40099516	0.93768013731	1	0
ERP004209	ERS363581	ERX333833	ERR361062	140710752	131925448	0.937564799597	1	0
SRP039909	SRS568489	SRX484187	SRR1186918	123881694	116126296	0.937396739182	1	0
SRP039909	SRS568479	SRX484178	SRR1186909	153066668	143474970	0.937336468316	1	0
SRP052896	SRS950098	SRX1044734	SRR2046451	126046262	118120262	0.937118325651	1	0
SRP036848	SRS554933	SRX467268	SRR1164828	102370112	95929500	0.937085035132	1	0
SRP067934	SRS1229391	SRX1509001	SRR3067480	61752730	57853206	0.936852605545	1	0
ERP001942	ERS185082	ERX179661	ERR204978	83293006	78026562	0.936772074236	1	0
SRP052896	SRS829479	SRX857529	SRR1777895	132124236	123747620	0.936600458375	1	0
SRP036848	SRS554941	SRX467276	SRR1164836	58562234	54835632	0.936365098367	1	0
SRP039909	SRS568488	SRX484188	SRR1186919	149368282	139785590	0.935845201728	1	0
ERP005938	ERS465526	ERX484751	ERR519516	150260458	140616302	0.935817073045	1	0
SRP036848	SRS554984	SRX467319	SRR1164879	41519002	38840626	0.935490356921	1	0
SRP048630	SRS716966	SRX726149	SRR1606311	465928102	435751705	0.935233790642	1	0
SRP060355	SRS979200	SRX1081280	SRR2087289	33907594	31706567	0.93508749102	1	0
SRP059950	SRS973949	SRX1075714	SRR2081136	356859720	333683396	0.935054805289	1	0
SRP057446	SRS916569	SRX1002653	SRR1983891	26027478	24336889	0.935045992547	1	0
SRP039909	SRS568491	SRX484190	SRR1186921	159367778	148993262	0.934902047765	1	0
SRP057446	SRS916530	SRX1002588	SRR1983889	24822914	23203816	0.934774055939	1	0
SRP057446	SRS916530	SRX1002588	SRR1983888	27588430	25788138	0.934744673764	1	0
SRP045711	SRS688189	SRX685311	SRR1556227	93748426	87615141	0.934577194928	1	1
ERP005938	ERS465504	ERX484755	ERR519520	70898668	66255061	0.934503607317	1	0
SRP039909	SRS568494	SRX484193	SRR1186924	147663762	137985152	0.934455076392	1	0
SRP036848	SRS554936	SRX467271	SRR1164831	72320558	67573462	0.934360351589	1	0
SRP057446	SRS916569	SRX1002653	SRR1983892	28231058	26377459	0.934341851446	1	0
SRP060355	SRS979174	SRX1081306	SRR2087311	24240258	22644762	0.934179908481	1	0
SRP066394	SRS1168884	SRX1438215	SRR2924896	50619694	47277022	0.93396498999	1	0
ERP012838	ERS934721	ERX1159182	ERR1079177	9020632	8424530	0.93391793391	1	0
SRP058722	SRS945512	SRX1038741	SRR2040366	82250176	76810301	0.933861843651	1	0
SRP039909	SRS568487	SRX484186	SRR1186917	192251440	179531320	0.933836022243	1	0
ERP005938	ERS465544	ERX484748	ERR519513	53069540	49556003	0.933793716697	1	0
ERP005938	ERS465532	ERX484716	ERR519481	106802620	99727909	0.933759012653	1	0
SRP036848	SRS554918	SRX467253	SRR1164813	47802486	44630335	0.93364045962	1	0
SRP060355	SRS979161	SRX1081319	SRR2087324	32766300	30588630	0.933539337673	1	0
SRP060355	SRS979180	SRX1081300	SRR2087305	41735442	38956811	0.933422748943	1	0
SRP036848	SRS554909	SRX467244	SRR1164804	67234050	62755262	0.933385122568	1	0
SRP016110	SRS366610	SRX195870	SRR593274	280009232	261126804	0.932564980572	1	0
SRP041736	SRS603331	SRX534614	SRR1275365	379424	353811	0.932495045121	1	0
SRP060355	SRS979203	SRX1081277	SRR2087282	33031186	30799925	0.932449867225	1	0
SRP058722	SRS945513	SRX1038740	SRR2040365	75657690	70544187	0.932412647016	1	0
SRP041736	SRS603415	SRX534698	SRR1275153	234572	218715	0.932400286479	1	0
SRP040110	SRS572352	SRX488833	SRR2099728	2623690	2446312	0.932393689803	1	0
SRP041736	SRS603320	SRX534603	SRR1275343	504866	470342	0.931617498505	1	0
SRP057446	SRS916530	SRX1002588	SRR1983663	28510008	26560302	0.931613277695	1	0
ERP005938	ERS465515	ERX484726	ERR519491	50428960	46978762	0.9315830031	1	0
SRP045638	SRS686979	SRX683809	SRR1554551	94387976	87928242	0.931561897248	1	0
SRP041736	SRS603356	SRX534639	SRR1275284	247260	230336	0.931553829977	1	0
ERP005938	ERS465547	ERX484708	ERR519473	103800860	96694373	0.931537301329	1	0
SRP045711	SRS688183	SRX685305	SRR1556221	80559688	75042333	0.931512209928	1	1
SRP041736	SRS603332	SRX534615	SRR1275367	466750	434764	0.931470808784	1	0
SRP041736	SRS603413	SRX534696	SRR1275149	264968	246792	0.931403037348	1	0
SRP041736	SRS603412	SRX534695	SRR1275147	317396	295604	0.931341289745	1	0
SRP041736	SRS603414	SRX534697	SRR1275151	230596	214751	0.931286752589	1	0
ERP005938	ERS465542	ERX484753	ERR519518	58486960	54456660	0.931090622593	1	0
SRP041736	SRS603358	SRX534641	SRR1275288	331142	308199	0.930715523854	1	0
SRP045711	SRS688187	SRX685309	SRR1556225	82321956	76605542	0.930560274831	1	1
SRP041736	SRS603319	SRX534602	SRR1275341	453514	421900	0.930291016374	1	0
