min projects	junctions	annotated	exonskips	altstartend	novel	GTAG	annotated GTAG	GCAG	annotated GCAG	ATAC	annotated ATAC
113	1024698	341055	114329	352575	216739	893507	335494	74860	5219	56331	342
112	1031113	341406	115031	355358	219318	898454	335832	75704	5230	56955	344
111	1037686	341772	115781	358106	222027	903478	336185	76578	5241	57630	346
110	1044323	342164	116494	360893	224772	908588	336570	77461	5248	58274	346
109	1051246	342594	117260	363846	227546	913934	336984	78358	5264	58954	346
108	1058135	342950	118042	366732	230411	919176	337326	79332	5278	59627	346
107	1065185	343318	118832	369665	233370	924580	337686	80300	5285	60305	347
106	1072314	343743	119602	372613	236356	930020	338101	81294	5294	61000	348
105	1079561	344122	120386	375636	239417	935529	338466	82318	5308	61714	348
104	1087039	344541	121225	378693	242580	941233	338873	83303	5318	62503	350
103	1094568	344931	122090	381800	245747	947000	339247	84310	5333	63258	351
102	1102254	345315	122896	385067	248976	952849	339620	85366	5341	64039	354
101	1109928	345728	123725	388306	252169	958726	340022	86356	5352	64846	354
100	1117619	346146	124578	391533	255362	964619	340425	87404	5366	65596	355
99	1125609	346534	125446	394723	258906	970667	340806	88545	5372	66397	356
98	1133676	346931	126280	398033	262432	976713	341191	89716	5384	67247	356
97	1141760	347350	127083	401294	266033	982776	341596	90932	5398	68052	356
96	1149955	347730	127985	404631	269609	988992	341966	92047	5407	68916	357
95	1158649	348125	128880	408215	273429	995552	342347	93276	5420	69821	358
94	1167429	348548	129781	411806	277294	1002163	342757	94519	5431	70747	360
93	1176268	348984	130696	415331	281257	1008740	343187	95848	5437	71680	360
92	1185336	349406	131643	419021	285266	1015520	343600	97155	5444	72661	362
91	1194487	349849	132610	422803	289225	1022489	344025	98428	5462	73570	362
90	1203767	350238	133606	426493	293430	1029396	344399	99771	5474	74600	365
89	1213333	350696	134602	430358	297677	1036506	344836	101207	5495	75620	365
88	1223038	351106	135614	434277	302041	1043753	345225	102679	5513	76606	368
87	1232986	351520	136580	438330	306556	1051162	345618	104176	5530	77648	372
86	1243181	351958	137587	442418	311218	1058692	346048	105737	5538	78752	372
85	1253411	352395	138594	446554	315868	1066296	346472	107263	5551	79852	372
84	1264045	352876	139628	450745	320796	1074188	346930	108883	5574	80974	372
83	1274807	353298	140715	455003	325791	1082196	347336	110492	5587	82119	375
82	1285945	353746	141801	459297	331101	1090379	347780	112247	5591	83319	375
81	1297478	354220	142951	463881	336426	1098916	348232	113985	5613	84577	375
80	1308812	354680	143995	468428	341709	1107236	348674	115762	5630	85814	376
79	1320608	355148	145161	473042	347257	1115921	349127	117587	5645	87100	376
78	1332772	355626	146338	477938	352870	1124896	349592	119452	5657	88424	377
77	1345059	356108	147603	482699	358649	1133945	350051	121378	5678	89736	379
76	1357703	356571	148775	487680	364677	1143145	350496	123381	5693	91177	382
75	1370259	357023	150007	492668	370561	1152415	350931	125284	5707	92560	385
74	1383442	357531	151282	497793	376836	1161973	351421	127395	5724	94074	386
73	1396904	358016	152607	503003	383278	1171813	351887	129540	5743	95551	386
72	1410644	358517	153888	508271	389968	1181789	352372	131708	5755	97147	390
71	1424546	359005	155200	513647	396694	1191869	352834	133964	5781	98713	390
70	1438915	359463	156573	519148	403731	1202255	353267	136233	5805	100427	391
69	1453448	359948	157944	524805	410751	1212863	353737	138516	5817	102069	394
68	1468558	360444	159308	530531	418275	1223692	354217	140992	5833	103874	394
67	1483977	360902	160699	536438	425938	1234833	354651	143528	5853	105616	398
66	1499706	361412	162067	542583	433644	1246266	355141	146045	5871	107395	400
65	1516084	361893	163508	548792	441891	1258016	355600	148764	5891	109304	402
64	1532769	362417	164985	555128	450239	1269982	356104	151619	5907	111168	406
63	1549760	362930	166549	561619	458662	1282236	356592	154482	5931	113042	407
62	1567495	363481	168081	568304	467629	1294885	357123	157489	5950	115121	408
61	1585556	364042	169629	575192	476693	1307902	357659	160528	5975	117126	408
60	1604319	364577	171283	582261	486198	1321329	358176	163728	5993	119262	408
59	1623426	365136	172921	589358	496011	1334899	358719	167022	6009	121505	408
58	1643304	365714	174639	596749	506202	1348949	359266	170557	6037	123798	411
57	1663765	366275	176360	604336	516794	1363370	359805	174206	6058	126189	412
56	1684873	366813	178104	612111	527845	1378134	360314	178049	6084	128690	415
55	1706579	367395	179917	620038	539229	1393437	360882	181935	6096	131207	417
54	1729017	368000	181797	628112	551108	1409073	361454	185965	6126	133979	420
53	1752201	368586	183694	636600	563321	1425297	362011	190179	6153	136725	422
52	1776086	369181	185645	645218	576042	1441980	362586	194486	6171	139620	424
51	1800731	369728	187691	654098	589214	1459058	363112	199045	6190	142628	426
50	1826139	370305	189754	663294	602786	1476789	363658	203747	6219	145603	428
49	1852318	370940	191838	672397	617143	1494955	364266	208554	6242	148809	432
48	1879488	371528	193998	681999	631963	1513640	364824	213722	6269	152126	435
47	1907849	372089	196231	692017	647512	1533175	365365	219097	6288	155577	436
46	1937372	372747	198476	702275	663874	1553363	366007	224785	6301	159224	439
45	1968150	373399	200875	712901	680975	1574336	366625	230715	6330	163099	444
44	1999613	374001	203325	723800	698487	1595822	367201	236952	6354	166839	446
43	2032337	374612	205722	735198	716805	1618127	367785	243328	6378	170882	449
42	2066333	375331	208237	746705	736060	1641057	368468	250139	6414	175137	449
41	2101862	375975	210775	758778	756334	1665042	369080	257186	6444	179634	451
40	2139187	376637	213436	771264	777850	1689986	369706	264706	6478	184495	453
39	2177832	377328	216163	784282	800059	1715833	370359	272554	6513	189445	456
38	2218532	377992	219091	797913	823536	1743125	370983	280916	6548	194491	461
37	2261102	378701	222090	812030	848281	1771463	371660	289803	6575	199836	466
36	2306139	379412	225196	826732	874799	1801194	372321	299329	6623	205616	468
35	2353365	380127	228397	842068	902773	1832370	372996	309111	6660	211884	471
34	2402795	380860	231652	857918	932365	1864642	373691	319613	6694	218540	475
33	2454891	381629	235035	874849	963378	1898821	374419	330715	6729	225355	481
32	2510365	382386	238643	892713	996623	1934956	375127	342793	6776	232616	483
31	2567834	383113	242357	911099	1031265	1972141	375820	355437	6808	240256	485
30	2629493	383915	246274	930381	1068923	2011902	376588	369085	6837	248506	490
29	2694711	384759	250396	950520	1109036	2053809	377384	383462	6878	257440	497
28	2764082	385575	254596	971926	1151985	2098008	378159	399298	6916	266776	500
27	2837903	386407	258992	994345	1198159	2144687	378949	416497	6948	276719	510
26	2916380	387276	263601	1017821	1247682	2194027	379767	434916	6993	287437	516
25	3000569	388182	268562	1042687	1301138	2247034	380631	454557	7032	298978	519
24	3090861	389087	273734	1069099	1358941	2303349	381488	476135	7072	311377	527
23	3188090	390036	279081	1097228	1421745	2363645	382389	499651	7116	324794	531
22	3293280	391004	284837	1127163	1490276	2428490	383292	525429	7174	339361	538
21	3406948	392025	290842	1159153	1564928	2498172	384251	553479	7231	355297	543
20	3531201	393077	297214	1193538	1647372	2573432	385240	585103	7290	372666	547
19	3666969	394177	304075	1230473	1738244	2654910	386267	620092	7361	391967	549
18	3816331	395288	311465	1270551	1839027	2743726	387299	659213	7437	413392	552
17	3981886	396464	319336	1314070	1952016	2841403	388402	702885	7504	437598	558
16	4166361	397701	327896	1361979	2078785	2949528	389562	752321	7578	464512	561
15	4371000	399070	337137	1413801	2220992	3068322	390848	807799	7654	494879	568
14	4604485	400499	347212	1471275	2385499	3201869	392191	872753	7733	529863	575
13	4870628	402053	358159	1535028	2575388	3352903	393627	948421	7840	569304	586
12	5176945	403730	370373	1606204	2796638	3523917	395196	1037091	7937	615937	597
11	5534137	405616	384050	1687388	3057083	3721451	396963	1142285	8045	670401	608
10	5959193	407680	399385	1779936	3372192	3952225	398879	1270391	8174	736577	627
9	6475300	409918	417204	1888515	3759663	4228021	400934	1429495	8337	817784	647
8	7113157	412351	437673	2017190	4245943	4563250	403187	1630320	8497	919587	667
7	7924573	415037	461904	2172669	4874963	4980505	405664	1892097	8685	1051971	688
6	9000909	417918	491436	2368210	5723345	5521565	408305	2247100	8893	1232244	720
5	10509790	421109	528810	2623297	6936574	6260564	411188	2757003	9159	1492223	762
4	12805351	424504	578600	2977999	8824248	7350454	414258	3553385	9444	1901512	802
3	16798109	428320	651228	3523304	12195257	9163746	417613	4979101	9849	2655262	858
2	26336743	432806	776578	4553313	20574046	13197771	421436	8475141	10429	4663831	941
1	81066376	439318	1106354	7960088	71560616	33645792	426619	29071725	11577	18348859	1122
